Ref,x,y,Connectivity,Gate Counts,Point First Moment,Point Second Moment
1966145,1.84000000,7.40000000,101.00000000,83.00000000,20.97265434,5.39839983
1966146,1.84000000,7.44000000,101.00000000,74.00000000,21.09157372,5.48960018
1966147,1.84000000,7.48000000,102.00000000,99.00000000,21.91528511,5.85599995
1966148,1.84000000,7.52000000,107.00000000,95.00000000,23.94242477,6.56960011
1966149,1.84000000,7.56000000,103.00000000,90.00000000,25.24012566,7.94560003
1966150,1.84000000,7.60000000,120.00000000,101.00000000,41.73880386,23.44799995
1966151,1.84000000,7.64000000,122.00000000,80.00000000,47.41103363,29.93759918
1966152,1.84000000,7.68000000,127.00000000,63.00000000,53.16331482,35.30879974
1966153,1.84000000,7.72000000,127.00000000,68.00000000,54.33951187,35.65919876
1966154,1.84000000,7.76000000,109.00000000,35.00000000,40.03677368,21.50720024
2031621,1.88000000,5.00000000,98.00000000,25.00000000,28.47743034,9.65439987
2031622,1.88000000,5.04000000,100.00000000,41.00000000,26.47469711,8.29599953
2031623,1.88000000,5.08000000,105.00000000,31.00000000,28.45557404,10.51039982
2031624,1.88000000,5.12000000,121.00000000,32.00000000,37.47620010,17.43040085
2031625,1.88000000,5.16000000,148.00000000,65.00000000,48.27168655,23.49600029
2031626,1.88000000,5.20000000,178.00000000,301.00000000,60.29206848,30.10880089
2031627,1.88000000,5.24000000,161.00000000,89.00000000,52.86070251,25.99519920
2031628,1.88000000,5.28000000,122.00000000,43.00000000,35.23973083,15.09759998
2031629,1.88000000,5.32000000,106.00000000,37.00000000,26.17412567,8.17440033
2031630,1.88000000,5.36000000,100.00000000,44.00000000,24.39627838,7.07999992
2031631,1.88000000,5.40000000,100.00000000,42.00000000,26.68432808,8.45600033
2031632,1.88000000,5.44000000,100.00000000,32.00000000,29.36729813,10.09280014
2031643,1.88000000,5.88000000,85.00000000,1.00000000,28.82323265,13.67199993
2031644,1.88000000,5.92000000,105.00000000,12.00000000,36.08765030,17.72159958
2031645,1.88000000,5.96000000,271.00000000,255.00000000,284.88238525,534.18402100
2031646,1.88000000,6.00000000,291.00000000,226.00000000,331.03283691,636.43518066
2031647,1.88000000,6.04000000,89.00000000,-1.00000000,30.73776436,15.71840000
2031648,1.88000000,6.08000000,81.00000000,2.00000000,27.14561653,12.81439972
2031661,1.88000000,6.60000000,276.00000000,55.00000000,184.20358276,215.60800171
2031662,1.88000000,6.64000000,336.00000000,193.00000000,317.60220337,563.86077881
2031663,1.88000000,6.68000000,353.00000000,400.00000000,344.26614380,611.34082031
2031664,1.88000000,6.72000000,320.00000000,231.00000000,295.76074219,521.44158936
2031665,1.88000000,6.76000000,262.00000000,70.00000000,185.78323364,230.26559448
2031668,1.88000000,6.88000000,36.00000000,5.00000000,6.12364340,1.41120005
2031669,1.88000000,6.92000000,46.00000000,10.00000000,9.91622543,3.35039997
2031670,1.88000000,6.96000000,56.00000000,42.00000000,13.30569744,4.82079983
2031671,1.88000000,7.00000000,46.00000000,7.00000000,10.68774605,3.84319997
2031672,1.88000000,7.04000000,96.00000000,19.00000000,28.23708534,10.68159962
2031673,1.88000000,7.08000000,109.00000000,40.00000000,37.47868729,20.36960030
2031674,1.88000000,7.12000000,144.00000000,129.00000000,56.91070175,36.84000015
2031675,1.88000000,7.16000000,139.00000000,139.00000000,54.33492279,34.91839981
2031676,1.88000000,7.20000000,116.00000000,33.00000000,39.97909546,22.59679985
2031677,1.88000000,7.24000000,85.00000000,13.00000000,23.88354111,9.02400017
2031679,1.88000000,7.32000000,82.00000000,21.00000000,20.20430946,6.05119991
2031680,1.88000000,7.36000000,96.00000000,39.00000000,22.50525093,6.48479986
2031681,1.88000000,7.40000000,96.00000000,41.00000000,22.10739899,6.32480001
2031682,1.88000000,7.44000000,95.00000000,43.00000000,21.71260643,6.18559980
2031683,1.88000000,7.48000000,93.00000000,44.00000000,22.22187805,6.58239985
2031684,1.88000000,7.52000000,83.00000000,15.00000000,21.09626007,6.52479982
2031686,1.88000000,7.60000000,94.00000000,36.00000000,37.36571503,24.55999947
2031687,1.88000000,7.64000000,102.00000000,54.00000000,42.21746826,29.14719963
2031688,1.88000000,7.68000000,109.00000000,56.00000000,48.09629440,34.57120132
2031689,1.88000000,7.72000000,112.00000000,63.00000000,50.42522049,35.97760010
2031690,1.88000000,7.76000000,96.00000000,44.00000000,35.59890366,20.09919930
2097162,1.92000000,5.20000000,201.00000000,360.00000000,67.98916626,33.21120071
2097181,1.92000000,5.96000000,281.00000000,266.00000000,284.27429199,518.04162598
2097182,1.92000000,6.00000000,289.00000000,225.00000000,327.13848877,616.23840332
2097197,1.92000000,6.60000000,278.00000000,57.00000000,173.26362610,188.62240601
2097198,1.92000000,6.64000000,338.00000000,192.00000000,311.96160889,543.48321533
2097199,1.92000000,6.68000000,357.00000000,411.00000000,340.14004517,592.12799072
2097200,1.92000000,6.72000000,327.00000000,228.00000000,292.79022217,504.04638672
2097201,1.92000000,6.76000000,270.00000000,69.00000000,177.71746826,208.10560608
2097204,1.92000000,6.88000000,33.00000000,2.00000000,6.23369694,1.60160005
2097205,1.92000000,6.92000000,48.00000000,11.00000000,11.14669323,3.96479988
2097206,1.92000000,6.96000000,59.00000000,48.00000000,15.54165554,6.24160004
2097207,1.92000000,7.00000000,33.00000000,6.00000000,6.69055653,1.83200002
2097208,1.92000000,7.04000000,91.00000000,13.00000000,28.67224121,11.32320023
2097209,1.92000000,7.08000000,101.00000000,15.00000000,37.92861557,21.79199982
2097210,1.92000000,7.12000000,140.00000000,130.00000000,58.01321411,38.75680161
2097211,1.92000000,7.16000000,137.00000000,134.00000000,56.93133926,38.33440018
2097212,1.92000000,7.20000000,101.00000000,12.00000000,41.64302444,27.32159996
2097213,1.92000000,7.24000000,85.00000000,6.00000000,28.03639793,12.47840023
2097215,1.92000000,7.32000000,80.00000000,11.00000000,21.99575043,7.19680023
2097216,1.92000000,7.36000000,79.00000000,11.00000000,20.20174217,6.34560013
2097217,1.92000000,7.40000000,86.00000000,12.00000000,21.88494301,6.85760021
2097218,1.92000000,7.44000000,88.00000000,18.00000000,22.62866020,7.16160011
2097219,1.92000000,7.48000000,82.00000000,22.00000000,21.42065620,6.89279985
2097220,1.92000000,7.52000000,82.00000000,12.00000000,23.02171516,7.72319984
2097222,1.92000000,7.60000000,86.00000000,14.00000000,37.48918533,25.53280067
2097223,1.92000000,7.64000000,98.00000000,17.00000000,44.41444778,32.10240173
2097224,1.92000000,7.68000000,104.00000000,27.00000000,49.48093033,36.64479828
2097225,1.92000000,7.72000000,109.00000000,35.00000000,53.15769577,39.55360031
2097226,1.92000000,7.76000000,95.00000000,36.00000000,39.23995209,24.12000084
2162693,1.96000000,5.00000000,110.00000000,19.00000000,39.92030334,18.72480011
2162694,1.96000000,5.04000000,111.00000000,35.00000000,36.99402237,16.25760078
2162695,1.96000000,5.08000000,113.00000000,26.00000000,35.36149216,14.79199982
2162696,1.96000000,5.12000000,133.00000000,22.00000000,50.73624420,30.20800018
2162697,1.96000000,5.16000000,148.00000000,29.00000000,62.68854141,44.70080185
2162698,1.96000000,5.20000000,205.00000000,321.00000000,72.59889221,37.33440018
2162699,1.96000000,5.24000000,141.00000000,81.00000000,36.29744339,11.68000031
2162700,1.96000000,5.28000000,107.00000000,18.00000000,26.26323700,8.11040020
2162701,1.96000000,5.32000000,102.00000000,18.00000000,25.00725365,7.71360016
2162702,1.96000000,5.36000000,102.00000000,14.00000000,26.61094666,8.77280045
2162703,1.96000000,5.40000000,96.00000000,17.00000000,26.51630974,9.22560024
2162704,1.96000000,5.44000000,91.00000000,14.00000000,27.06925011,9.78400040
2162705,1.96000000,5.48000000,72.00000000,7.00000000,18.98030663,6.27360010
2162706,1.96000000,5.52000000,75.00000000,8.00000000,18.03820229,5.56640005
2162707,1.96000000,5.56000000,75.00000000,10.00000000,16.36484718,4.56960011
2162708,1.96000000,5.60000000,80.00000000,8.00000000,16.92267036,4.47840023
2162709,1.96000000,5.64000000,81.00000000,5.00000000,17.22133255,4.61280012
2162710,1.96000000,5.68000000,85.00000000,5.00000000,19.72699547,5.96320009
2162711,1.96000000,5.72000000,81.00000000,13.00000000,20.35326958,6.99039984
2162712,1.96000000,5.76000000,80.00000000,18.00000000,22.43949699,8.84959984
2162713,1.96000000,5.80000000,83.00000000,17.00000000,26.67816925,11.73919964
2162716,1.96000000,5.92000000,97.00000000,14.00000000,32.59230804,16.13920021
2162717,1.96000000,5.96000000,280.00000000,255.00000000,281.72927856,502.07839966
2162718,1.96000000,6.00000000,296.00000000,223.00000000,324.54830933,597.87841797
2162719,1.96000000,6.04000000,74.00000000,3.00000000,21.18578339,8.30560017
2162722,1.96000000,6.16000000,77.00000000,9.00000000,22.41048050,8.63039970
2162723,1.96000000,6.20000000,77.00000000,12.00000000,20.16244698,7.11840010
2162724,1.96000000,6.24000000,82.00000000,10.00000000,19.80038452,6.37919998
2162725,1.96000000,6.28000000,83.00000000,6.00000000,19.18422508,5.85920000
2162726,1.96000000,6.32000000,81.00000000,3.00000000,17.61786461,4.94239998
2162727,1.96000000,6.36000000,85.00000000,7.00000000,20.31863022,6.54720020
2162728,1.96000000,6.40000000,83.00000000,9.00000000,21.31100464,7.47679996
2162729,1.96000000,6.44000000,72.00000000,10.00000000,17.01827621,5.13439989
2162730,1.96000000,6.48000000,72.00000000,10.00000000,18.98030663,6.27360010
2162732,1.96000000,6.56000000,184.00000000,2.00000000,100.28030396,85.26080322
2162733,1.96000000,6.60000000,278.00000000,68.00000000,163.82789612,164.91999817
2162734,1.96000000,6.64000000,339.00000000,194.00000000,308.28836060,529.08642578
2162735,1.96000000,6.68000000,364.00000000,403.00000000,336.99185181,571.76959229
2162736,1.96000000,6.72000000,332.00000000,224.00000000,292.57672119,493.85760498
2162737,1.96000000,6.76000000,276.00000000,88.00000000,166.83261108,176.86880493
2162738,1.96000000,6.80000000,173.00000000,14.00000000,92.19906616,76.57279968
2162739,1.96000000,6.84000000,118.00000000,8.00000000,41.93171310,18.86720085
2162742,1.96000000,6.96000000,71.00000000,49.00000000,20.76102448,8.80480003
2162746,1.96000000,7.12000000,113.00000000,123.00000000,54.28961182,40.41600037
2162747,1.96000000,7.16000000,134.00000000,143.00000000,59.60554123,41.96480179
2228229,2.00000000,5.00000000,111.00000000,21.00000000,40.65976715,20.85440063
2228230,2.00000000,5.04000000,114.00000000,41.00000000,37.48460007,17.15360069
2228231,2.00000000,5.08000000,114.00000000,40.00000000,34.04478073,14.36159992
2228232,2.00000000,5.12000000,139.00000000,56.00000000,48.85024261,27.02720070
2228233,2.00000000,5.16000000,171.00000000,87.00000000,64.67176056,40.13119888
2228234,2.00000000,5.20000000,198.00000000,258.00000000,76.01116943,45.45439911
2228235,2.00000000,5.24000000,162.00000000,95.00000000,47.44310379,19.72800064
2228236,2.00000000,5.28000000,125.00000000,61.00000000,30.79486275,9.84480000
2228237,2.00000000,5.32000000,114.00000000,45.00000000,27.40274620,8.48480034
2228238,2.00000000,5.36000000,104.00000000,39.00000000,25.14389420,7.88000011
2228239,2.00000000,5.40000000,97.00000000,31.00000000,23.65383339,7.32000017
2228240,2.00000000,5.44000000,90.00000000,16.00000000,24.41984177,8.20160007
2228241,2.00000000,5.48000000,76.00000000,6.00000000,20.46668053,7.78719997
2228242,2.00000000,5.52000000,79.00000000,18.00000000,17.92424393,5.45279980
2228243,2.00000000,5.56000000,85.00000000,21.00000000,17.81870079,4.93760014
2228244,2.00000000,5.60000000,92.00000000,28.00000000,19.96899796,5.76160002
2228245,2.00000000,5.64000000,94.00000000,39.00000000,21.84300613,7.16960001
2228246,2.00000000,5.68000000,98.00000000,40.00000000,24.54837990,8.87520027
2228247,2.00000000,5.72000000,98.00000000,33.00000000,26.62908173,10.60639954
2228248,2.00000000,5.76000000,94.00000000,28.00000000,28.40899277,12.53919983
2228249,2.00000000,5.80000000,89.00000000,16.00000000,29.49502754,14.03520012
2228251,2.00000000,5.88000000,87.00000000,5.00000000,25.39973450,9.88959980
2228252,2.00000000,5.92000000,119.00000000,18.00000000,37.87512207,16.29920006
2228253,2.00000000,5.96000000,293.00000000,255.00000000,284.00552368,488.72799683
2228254,2.00000000,6.00000000,310.00000000,217.00000000,327.03973389,584.35839844
2228255,2.00000000,6.04000000,96.00000000,25.00000000,26.36673164,9.80959988
2228256,2.00000000,6.08000000,73.00000000,4.00000000,20.24646568,7.63840008
2228258,2.00000000,6.16000000,79.00000000,10.00000000,22.09327507,8.49600029
2228259,2.00000000,6.20000000,89.00000000,19.00000000,23.17335892,8.45600033
2228260,2.00000000,6.24000000,90.00000000,29.00000000,21.39147186,7.13439989
2228261,2.00000000,6.28000000,91.00000000,33.00000000,20.48417091,6.38560009
2228262,2.00000000,6.32000000,90.00000000,35.00000000,19.62868309,5.86719990
2228263,2.00000000,6.36000000,89.00000000,32.00000000,19.28387260,5.62080002
2228264,2.00000000,6.40000000,90.00000000,21.00000000,20.78502274,6.46719980
2228265,2.00000000,6.44000000,89.00000000,16.00000000,23.49068451,8.44799995
2228266,2.00000000,6.48000000,76.00000000,18.00000000,20.57518768,7.88959980
2228268,2.00000000,6.56000000,194.00000000,3.00000000,92.46932220,68.77120209
2228269,2.00000000,6.60000000,285.00000000,72.00000000,159.87182617,150.69279480
2228270,2.00000000,6.64000000,352.00000000,211.00000000,309.03356934,514.07519531
2228271,2.00000000,6.68000000,374.00000000,397.00000000,334.96548462,552.47998047
2228272,2.00000000,6.72000000,340.00000000,230.00000000,294.10104370,485.59039307
2228273,2.00000000,6.76000000,282.00000000,96.00000000,161.97425842,159.77119446
2228274,2.00000000,6.80000000,190.00000000,27.00000000,87.81185913,64.72799683
2228275,2.00000000,6.84000000,121.00000000,10.00000000,39.45635605,16.49279976
2228276,2.00000000,6.88000000,29.00000000,7.00000000,4.89612436,1.08000004
2228277,2.00000000,6.92000000,60.00000000,20.00000000,16.33541679,6.39039993
2228278,2.00000000,6.96000000,79.00000000,41.00000000,23.21189880,9.82240009
2228279,2.00000000,7.00000000,36.00000000,4.00000000,8.00057888,2.42880011
2228280,2.00000000,7.04000000,29.00000000,13.00000000,4.28234673,0.72799999
2228281,2.00000000,7.08000000,32.00000000,13.00000000,4.08470774,0.60479999
2228282,2.00000000,7.12000000,123.00000000,133.00000000,57.08082962,43.73440170
2228283,2.00000000,7.16000000,127.00000000,142.00000000,59.62917328,44.94400024
2228284,2.00000000,7.20000000,37.00000000,22.00000000,5.80385494,1.16799998
2228285,2.00000000,7.24000000,40.00000000,14.00000000,8.80770779,2.76799989
2293765,2.04000000,5.00000000,134.00000000,21.00000000,74.65568542,71.68160248
2293766,2.04000000,5.04000000,139.00000000,48.00000000,69.08978271,60.13600159
2293767,2.04000000,5.08000000,142.00000000,57.00000000,64.21674347,52.30239868
2293768,2.04000000,5.12000000,159.00000000,78.00000000,66.22596741,48.36959839
2293769,2.04000000,5.16000000,194.00000000,99.00000000,85.42415619,62.82720184
2293770,2.04000000,5.20000000,220.00000000,233.00000000,103.32904816,77.97599792
2293771,2.04000000,5.24000000,184.00000000,129.00000000,70.97357941,45.41439819
2293772,2.04000000,5.28000000,153.00000000,122.00000000,46.02347565,21.38240051
2293773,2.04000000,5.32000000,136.00000000,107.00000000,36.30093002,13.43360043
2293774,2.04000000,5.36000000,125.00000000,90.00000000,32.02208328,10.88000011
2293775,2.04000000,5.40000000,114.00000000,66.00000000,27.55502510,8.29920006
2293776,2.04000000,5.44000000,98.00000000,58.00000000,24.01979828,7.42880011
2293777,2.04000000,5.48000000,102.00000000,34.00000000,42.81388092,30.80640030
2293778,2.04000000,5.52000000,129.00000000,74.00000000,46.81357574,28.62879944
2293779,2.04000000,5.56000000,133.00000000,81.00000000,46.41398239,26.53599930
2293780,2.04000000,5.60000000,131.00000000,77.00000000,44.48888397,24.21599960
2293781,2.04000000,5.64000000,131.00000000,67.00000000,43.64650345,23.01440048
2293782,2.04000000,5.68000000,123.00000000,59.00000000,37.38666153,16.70400047
2293783,2.04000000,5.72000000,117.00000000,58.00000000,34.94340134,15.50559998
2293784,2.04000000,5.76000000,111.00000000,55.00000000,32.83850861,14.53600025
2293785,2.04000000,5.80000000,93.00000000,30.00000000,30.81424332,15.02079964
2293787,2.04000000,5.88000000,121.00000000,33.00000000,42.07714844,21.55039978
2293788,2.04000000,5.92000000,160.00000000,42.00000000,57.06187439,27.74559975
2293789,2.04000000,5.96000000,329.00000000,268.00000000,302.06072998,487.82720947
2293790,2.04000000,6.00000000,350.00000000,226.00000000,345.94989014,581.54718018
2293791,2.04000000,6.04000000,139.00000000,42.00000000,48.13046646,23.72800064
2293792,2.04000000,6.08000000,113.00000000,29.00000000,39.21513367,20.82719994
2293794,2.04000000,6.16000000,102.00000000,32.00000000,35.85730362,20.24799919
2293795,2.04000000,6.20000000,110.00000000,43.00000000,35.00359726,18.36960030
2293796,2.04000000,6.24000000,115.00000000,47.00000000,35.51744843,17.38080025
2293797,2.04000000,6.28000000,117.00000000,57.00000000,35.62397003,17.08799934
2293798,2.04000000,6.32000000,128.00000000,60.00000000,44.46865463,26.12000084
2293799,2.04000000,6.36000000,127.00000000,60.00000000,46.05082321,29.16160011
2293800,2.04000000,6.40000000,126.00000000,59.00000000,46.28345490,30.11840057
2293801,2.04000000,6.44000000,129.00000000,57.00000000,50.70475006,35.13439941
2293802,2.04000000,6.48000000,104.00000000,37.00000000,49.17130280,39.97439957
2293804,2.04000000,6.56000000,213.00000000,42.00000000,87.98975372,54.34719849
2293805,2.04000000,6.60000000,309.00000000,94.00000000,164.61203003,144.55520630
2293806,2.04000000,6.64000000,383.00000000,225.00000000,323.78207397,517.52801514
2293807,2.04000000,6.68000000,400.00000000,413.00000000,346.32836914,545.57598877
2293808,2.04000000,6.72000000,370.00000000,224.00000000,310.27880859,486.88320923
2293809,2.04000000,6.76000000,314.00000000,102.00000000,181.96284485,172.57600403
2293810,2.04000000,6.80000000,216.00000000,45.00000000,104.75197601,83.07839966
