Ref,x1,y1,x2,y2,Angular Connectivity,Angular Shortest Path Angle,Angular Shortest Path Order,Axial Line Ref,Connectivity,Segment Length
2071,532894.441617,184987.337481,532897.63083,184987.762819,2.9785283,-1,-1,648,5,3.2174516
2072,532897.63083,184987.762819,533035.814836,185006.192112,4,-1,-1,648,6,139.40753
2073,533035.814836,185006.192112,533128.025621,185018.490058,2.7452958,-1,-1,648,5,93.027245
2074,533128.025621,185018.490058,533167.400648,185023.741418,2.0551596,-1,-1,648,4,39.723663
2075,533167.400648,185023.741418,533276.074293,185038.234979,1.3003148,-1,-1,648,3,109.63587
2076,532791.425407,184720.846372,532795.031429,184720.185693,2.8411019,-1,-1,649,4,3.6660459
2077,532795.031429,184720.185693,532817.099035,184716.14257,2.8976469,-1,-1,649,4,22.434929
2078,532817.099035,184716.14257,532842.626806,184711.465491,1.4473858,-1,-1,649,4,25.95269
2079,532842.626806,184711.465491,532981.099495,184686.095171,1.050012,-1,-1,649,4,140.77762
2080,532981.099495,184686.095171,532981.464089,184686.028372,3.7638531,-1,-1,649,5,0.37066263
2081,532981.464089,184686.028372,533003.231866,184682.040182,4,-1,-1,649,5,22.13011
2082,532833.457546,184793.601953,532842.626806,184711.465491,2,-1,-1,650,2,82.646683
2083,532643.412063,184566.594984,532646.352789,184561.672264,3.2741685,-1,-1,651,4,5.734199
2084,532646.352789,184561.672264,532676.493919,184511.216587,2.7258315,-1,-1,651,5,58.77298
2085,532676.493919,184511.216587,532690.414783,184487.913326,4,-1,-1,651,5,27.144657
2086,532666.996679,184483.299155,532676.493919,184511.216587,2.2413504,-1,-1,652,4,29.488651
2087,532676.493919,184511.216587,532697.736093,184573.658618,2.6447971,-1,-1,652,4,65.956329
2088,532795.031429,184720.185693,532795.651072,184711.139522,4,-1,-1,653,5,9.0673685
2089,532795.651072,184711.139522,532797.132874,184689.506661,3.9288568,-1,-1,653,5,21.683552
2090,532797.132874,184689.506661,532806.027105,184559.659588,2.0711429,-1,-1,653,5,130.15134
2091,532806.027105,184559.659588,532806.521169,184552.446741,4,-1,-1,653,5,7.2297487
2092,532689.243841,184815.49159,532774.350947,184814.60227,2.9463861,-1,-1,654,3,85.111755
2093,532685.441967,184866.936775,532758.768404,184900.166045,2.7760887,-1,-1,655,3,80.504349
2094,532685.441967,184866.936775,532689.243841,184815.49159,1.7224751,-1,-1,656,2,51.585476
2095,532702.892582,185206.980301,532702.89481,185206.968067,2,-1,-1,657,2,0.012435302
2096,532729.11626,185062.986031,532746.486672,184967.60506,4,-1,-1,658,5,96.949783
2097,532746.486672,184967.60506,532758.768404,184900.166045,2.8438091,-1,-1,658,5,68.548241
2098,532758.768404,184900.166045,532766.374446,184858.401254,2.1506054,-1,-1,658,4,42.451733
2099,532766.374446,184858.401254,532774.350947,184814.60227,2.1269197,-1,-1,658,4,44.519382
2100,532774.350947,184814.60227,532789.27993,184732.627191,2.0094476,-1,-1,658,4,83.323395
2101,532789.27993,184732.627191,532791.425407,184720.846372,1.6391776,-1,-1,658,4,11.974588
2102,532791.425407,184720.846372,532793.29334,184710.589547,3.230041,-1,-1,658,5,10.425528
2103,532793.29334,184710.589547,532797.132874,184689.506661,3.9999998,-1,-1,658,5,21.429655
2104,532509.375425,184644.361588,532653.786953,184678.047665,3.0821564,-1,-1,659,4,148.28838
2105,532653.786953,184678.047665,532793.29334,184710.589547,2.9178436,-1,-1,659,5,143.25156
2106,532793.29334,184710.589547,532795.651072,184711.139522,3.9999998,-1,-1,659,6,2.4210265
2107,532795.651072,184711.139522,532817.099035,184716.14257,4,-1,-1,659,5,22.023752
2108,532510.832112,184739.670425,532516.843492,184739.518369,4,-1,-1,660,5,6.0133033
2109,532516.843492,184739.518369,532789.27993,184732.627191,4,-1,-1,660,5,272.52359
2110,532734.319602,184852.272505,532766.374446,184858.401254,2,-1,-1,661,2,32.635479
2111,532653.786953,184678.047665,532659.58093,184620.368323,2.372308,-1,-1,662,4,57.96962
2112,532659.58093,184620.368323,532660.387243,184612.341436,3.6276922,-1,-1,662,4,8.0672827
2113,532659.58093,184620.368323,532662.183519,184617.182223,2.6622484,-1,-1,663,4,4.1139636
2114,532662.183519,184617.182223,532697.736093,184573.658618,1.9825487,-1,-1,663,3,56.198662
2115,532641.385877,184561.134612,532643.412063,184566.594984,3.4309821,-1,-1,664,4,5.8241816
2116,532643.412063,184566.594984,532660.387243,184612.341436,0.85895824,-1,-1,664,4,48.794411
2117,532660.387243,184612.341436,532662.183519,184617.182223,3.7100596,-1,-1,664,4,5.1633153
2118,532501.656573,184546.009364,532641.385877,184561.134612,2.7051506,-1,-1,665,4,140.54555
2119,532641.385877,184561.134612,532646.352789,184561.672264,3.2948494,-1,-1,665,4,4.9959264
2120,532894.441617,184987.337481,532894.753782,184984.190051,4,-1,-1,666,5,3.1628728
2121,532894.753782,184984.190051,532895.218922,184979.500233,3.7562551,-1,-1,666,5,4.7128282
2122,532895.218922,184979.500233,532912.573068,184804.525559,1.2846217,-1,-1,666,3,175.83316
2123,531550.3553,185592.639552,531648.280282,185466.609838,3.0892231,-1,-1,667,4,159.60197
2124,531648.280282,185466.609838,531698.330249,185402.195396,1.7398858,-1,-1,667,4,81.573402
2125,531698.330249,185402.195396,531739.007901,185349.843149,2.0012004,-1,-1,667,4,66.298035
2126,531739.007901,185349.843149,531784.077909,185291.837927,3.1696906,-1,-1,667,5,73.456871
2127,531784.077909,185291.837927,531840.947511,185218.646597,3.0834889,-1,-1,667,4,92.688309
2128,531739.007901,185349.843149,531860.519295,185400.361305,3.1035008,-1,-1,668,4,131.59447
2129,531860.519295,185400.361305,531915.167438,185423.081177,2.8964992,-1,-1,668,5,59.182869
2130,531915.167438,185423.081177,532008.83828,185462.02467,4,-1,-1,668,6,101.44369
2131,532008.83828,185462.02467,532180.862253,185533.543345,3.0485959,-1,-1,668,5,186.2986
2132,532180.862253,185533.543345,532353.364858,185605.261009,2.0335331,-1,-1,668,4,186.81696
2133,532353.364858,185605.261009,532418.384297,185632.29273,2.2738433,-1,-1,668,4,70.41478
2134,531792.73673,185509.300511,531798.281841,185500.388485,3.3471634,-1,-1,669,4,10.496307
2135,531798.281841,185500.388485,531826.419904,185455.165377,2.6528366,-1,-1,669,5,53.262371
2136,531826.419904,185455.165377,531860.519295,185400.361305,4,-1,-1,669,5,64.546532
2137,531698.330249,185402.195396,531826.419904,185455.165377,4,-1,-1,670,5,138.61017
2138,531826.419904,185455.165377,531899.241389,185485.279851,3.090054,-1,-1,670,5,78.802605
2139,531899.241389,185485.279851,531958.61943,185509.834946,2.9099457,-1,-1,670,5,64.254997
2140,531958.61943,185509.834946,532152.213912,185589.893683,4,-1,-1,670,5,209.49516
2141,531792.716044,185500.325788,531792.73673,185509.300511,3.6441982,-1,-1,671,4,8.9747467
2142,531792.73673,185509.300511,531792.88112,185571.943253,0.91864121,-1,-1,671,3,62.642906
2143,531723.887876,185499.550459,531792.716044,185500.325788,1.5875411,-1,-1,672,3,68.832535
2144,531792.716044,185500.325788,531798.281841,185500.388485,3.0086384,-1,-1,672,4,5.5661507
2145,531612.526811,185647.389407,531616.004523,185642.772522,2.8942552,-1,-1,673,4,5.7801476
2146,531616.004523,185642.772522,531704.801484,185524.888868,4,-1,-1,673,6,147.58542
2147,531704.801484,185524.888868,531723.887876,185499.550459,2.5961797,-1,-1,673,4,31.722631
2148,531648.280282,185466.609838,531704.801484,185524.888868,4,-1,-1,674,5,81.185539
2149,531704.801484,185524.888868,531769.28517,185591.378018,4,-1,-1,674,6,92.622635
2150,531769.28517,185591.378018,531819.060014,185642.700876,4,-1,-1,674,6,71.495247
2151,531819.060014,185642.700876,531873.997115,185699.346539,3.0542002,-1,-1,674,5,78.910179
2152,531873.997115,185699.346539,531900.577182,185726.753255,1.086924,-1,-1,674,4,38.178894
2153,531900.577182,185726.753255,531914.366371,185740.971293,3.8588758,-1,-1,674,4,19.806421
2154,531651.459529,185688.424914,531663.1632,185678.785204,2.9553642,-1,-1,675,4,15.162452
2155,531663.1632,185678.785204,531769.28517,185591.378018,4,-1,-1,675,6,137.48415
2156,531769.28517,185591.378018,531792.88112,185571.943253,2.5628395,-1,-1,675,4,30.569248
2157,531612.526811,185647.389407,531637.492781,185673.70381,1.9056505,-1,-1,676,3,36.273235
2158,531637.492781,185673.70381,531651.459529,185688.424914,1.9439689,-1,-1,676,3,20.292385
2159,531419.824726,185872.937364,531470.188532,185826.838914,2.9565058,-1,-1,677,4,68.275764
2160,531470.188532,185826.838914,531543.236987,185759.976997,2.2676291,-1,-1,677,4,99.028244
2161,531543.236987,185759.976997,531574.633022,185731.239921,1.7342606,-1,-1,677,4,42.56208
2162,531574.633022,185731.239921,531637.492781,185673.70381,3.0416043,-1,-1,677,4,85.215919
2163,531470.188532,185826.838914,531547.883276,185900.871555,2.9689989,-1,-1,678,3,107.31871
2164,531547.883276,185900.871555,531586.093852,185864.493618,1.7323709,-1,-1,679,3,52.757961
2165,531586.093852,185864.493618,531650.088934,185803.567839,3.2366281,-1,-1,679,5,88.359047
2166,531650.088934,185803.567839,531728.63866,185728.785481,4,-1,-1,679,6,108.45488
2167,531728.63866,185728.785481,531758.226672,185700.616555,3.0226359,1.875,12,679,5,40.852646
2168,531758.226672,185700.616555,531819.060014,185642.700876,2.9773641,1.875,13,679,5,83.993576
2169,531819.060014,185642.700876,531958.61943,185509.834946,4,1.875,14,679,6,192.69194
2170,531958.61943,185509.834946,532008.83828,185462.02467,4,1.875,15,679,6,69.337982
2171,532008.83828,185462.02467,532109.252094,185366.426859,2.4719195,1.875,16,679,4,138.64297
2172,531922.416375,185643.64504,531982.390586,185684.568404,1.8460462,-1,-1,680,3,72.605972
2173,531982.390586,185684.568404,532072.739233,185746.217745,3.079603,-1,-1,680,5,109.37788
2174,532072.739233,185746.217745,532268.033494,185879.476656,4,-1,-1,680,5,236.42712
2175,531873.997115,185699.346539,531922.416375,185643.64504,2.9256492,-1,-1,681,3,73.804344
2176,531982.390586,185684.568404,532016.654866,185645.801407,2.881022,-1,-1,682,4,51.738968
2177,532016.654866,185645.801407,532017.42154,185644.933982,3.118978,-1,-1,682,4,1.1576769
2178,531998.439307,185590.835022,532017.42154,185644.933982,0.67563176,-1,-1,683,2,57.332561
2179,532017.42154,185644.933982,532018.008666,185646.607278,3.3243682,-1,-1,683,4,1.773312
2180,532016.654866,185645.801407,532018.008666,185646.607278,3.5566537,-1,-1,684,4,1.5755012
2181,532018.008666,185646.607278,532098.900493,185694.759413,2.4433463,-1,-1,684,5,94.138809
2182,532098.900493,185694.759413,532305.562027,185817.777949,4,-1,-1,684,5,240.50478
2183,531999.231541,185890.804942,532002.518454,185884.339693,3.6152511,-1,-1,685,4,7.2528086
2184,532002.518454,185884.339693,532037.217917,185816.086998,2.3847487,-1,-1,685,5,76.566856
2185,532037.217917,185816.086998,532072.739233,185746.217745,4,-1,-1,685,6,78.380333
2186,532072.739233,185746.217745,532098.900493,185694.759413,4,-1,-1,685,6,57.726696
2187,532098.900493,185694.759413,532152.213912,185589.893683,3.0497966,-1,-1,685,5,117.63988
2188,532152.213912,185589.893683,532180.862253,185533.543345,2.9502037,-1,-1,685,4,63.214619
2189,531995.071052,185888.370517,531999.231541,185890.804942,3.0376058,-1,-1,686,4,4.8203835
2190,531999.231541,185890.804942,532048.656146,185919.724731,2.0014875,-1,-1,686,4,57.263824
2191,532048.656146,185919.724731,532118.859674,185960.802878,2.0467546,-1,-1,686,4,81.338486
2192,532118.859674,185960.802878,532184.760867,185999.363603,2.9141521,-1,-1,686,5,76.35376
2193,532184.760867,185999.363603,532192.394733,186003.830403,2.9891434,-1,-1,686,5,8.8446722
2194,532192.394733,186003.830403,532192.395166,186003.830656,3.0108566,-1,-1,686,4,0.00050104922
2195,531831.128581,185977.10256,531833.815594,185975.648244,2.5672762,-1,-1,687,3,3.055335
2196,531833.815594,185975.648244,531876.302339,185952.652765,1.3888175,-1,-1,687,4,48.310616
2197,531876.302339,185952.652765,531947.489375,185914.123571,1.9921591,-1,-1,687,4,80.945
2198,531947.489375,185914.123571,531995.071052,185888.370517,1.5069535,-1,-1,687,4,54.103935
2199,531995.071052,185888.370517,532002.518454,185884.339693,3.3471429,-1,-1,687,4,8.468255
2200,531822.849706,185893.828664,531876.302339,185952.652765,2,-1,-1,688,2,79.482445
2201,532311.198579,185678.393526,532353.364858,185605.261009,2,-1,-1,689,2,84.41777
2202,532192.394733,186003.830403,532229.94795,185942.091116,4.9792686,-1,-1,690,6,72.26329
2203,532229.94795,185942.091116,532268.033494,185879.476656,1.987427,-1,-1,690,4,73.287651
2204,532268.033494,185879.476656,532289.031888,185844.95429,2.1616297,-1,-1,690,4,40.407009
2205,532289.031888,185844.95429,532305.562027,185817.777949,1.8777454,-1,-1,690,4,31.808788
2206,532305.562027,185817.777949,532418.384297,185632.29273,3.2528429,-1,-1,690,4,217.10281
2207,531900.577182,185726.753255,531917.312109,185737.694309,3.0975204,-1,-1,691,4,19.99411
2208,531917.312109,185737.694309,531985.911551,185782.543635,1.8206327,-1,-1,691,4,81.959412
2209,531985.911551,185782.543635,532037.217917,185816.086998,3.081847,-1,-1,691,5,61.298454
2210,532037.217917,185816.086998,532229.94795,185942.091116,4,-1,-1,691,5,230.26486
2211,532010.314616,186155.370671,532013.898261,186152.165822,3.3960216,-1,-1,692,4,4.8076577
2212,532013.898261,186152.165822,532118.293782,186058.805035,2.997654,-1,-1,692,5,140.05235
2213,532118.293782,186058.805035,532184.760867,185999.363603,3.0023458,-1,-1,692,5,89.169258
2214,532184.760867,185999.363603,532187.58367,185996.839174,3.0807858,-1,-1,692,4,3.7869463
2215,531661.248714,186266.430161,531729.336574,186208.11593,3.1212685,-1,-1,693,4,89.646561
2216,531729.336574,186208.11593,531733.284027,186204.735111,2.8814945,-1,-1,693,5,5.1973381
2217,531733.284027,186204.735111,531808.085716,186140.670784,1.6048983,-1,-1,693,4,98.486198
2218,531808.085716,186140.670784,531808.213662,186140.561203,2.3178544,-1,-1,693,3,0.16845836
2219,531574.633022,185731.239921,531650.088934,185803.567839,4,-1,-1,694,5,104.52235
2220,531650.088934,185803.567839,531699.53416,185850.963332,2.9593382,-1,-1,694,5,68.492065
2221,531699.53416,185850.963332,531830.105023,185976.121433,3.0406621,-1,-1,694,5,180.86818
2222,531830.105023,185976.121433,531831.128581,185977.10256,2.8023493,-1,-1,694,4,1.4178432
2223,532085.694418,186022.081172,532118.293782,186058.805035,2.3296549,-1,-1,695,3,49.105606
2224,532082.547396,186007.181196,532085.694418,186022.081172,0.88505065,-1,-1,696,2,15.228691
2225,532082.547396,186007.181196,532118.859674,185960.802878,2.5553956,-1,-1,697,3,58.902714
2226,531418.778869,186104.345157,531495.361206,186318.654076,0.49623209,-1,-1,698,1,227.58112
2227,531418.778869,186104.345157,531485.702607,185960.805589,2.496232,-1,-1,699,3,158.37422
2228,531968.183659,185819.199445,531985.911551,185782.543635,3.1072955,-1,-1,700,3,40.717644
2229,531916.385431,185782.297886,531968.183659,185819.199445,1.1072954,-1,-1,701,1,63.598595
2230,531853.76234,185808.390221,531914.366371,185740.971293,2.9563963,-1,-1,702,4,90.654068
2231,531914.366371,185740.971293,531917.312109,185737.694309,3.0436037,-1,-1,702,4,4.4063578
2232,531758.226672,185700.616555,531805.371781,185753.800893,2.988915,-1,-1,703,4,71.072044
2233,531805.371781,185753.800893,531853.76234,185808.390221,2.0832162,-1,-1,703,4,72.949577
2234,531853.76234,185808.390221,531897.515563,185857.748177,2.8047848,-1,-1,703,4,65.958717
2235,531897.515563,185857.748177,531947.489375,185914.123571,2.1230841,-1,-1,703,4,75.336357
2236,532012.544361,185973.563043,532048.656146,185919.724731,3.9999998,-1,-1,704,4,64.827652
2237,531990.52871,185958.700413,532012.544361,185973.563043,1.9948233,-1,-1,705,3,26.562881
2238,532012.544361,185973.563043,532031.782455,185986.550562,1.9981046,-1,-1,705,3,23.211634
2239,531955.153566,186009.864046,531990.52871,185958.700413,1.9839985,-1,-1,706,2,62.202236
2240,531955.153566,186009.864046,531996.270108,186039.152338,2.007072,-1,-1,707,3,50.481422
2241,531996.270108,186039.152338,531997.886962,186040.304061,2.9840086,-1,-1,707,4,1.9851158
2242,531996.270108,186039.152338,531997.556738,186037.246549,3.5534639,-1,-1,708,4,2.2994456
2243,531997.556738,186037.246549,532031.782455,185986.550562,1.4465461,-1,-1,708,3,61.16766
2244,532589.768008,185693.79472,532589.790732,185703.653519,2.9913616,-1,-1,709,4,9.8588257
2245,532589.790732,185703.653519,532589.933084,185765.412184,2.5628395,-1,-1,709,4,61.758831
2246,532521.163698,185693.021912,532565.148505,185693.517388,0.83744103,-1,-1,710,3,43.987598
2247,532565.148505,185693.517388,532589.768008,185693.79472,2.7501001,-1,-1,710,3,24.621065
2248,532409.704619,185840.99098,532501.980514,185718.488817,2.8942552,-1,-1,711,4,153.3676
2249,532501.980514,185718.488817,532521.163698,185693.021912,2.5961797,-1,-1,711,4,31.883503
2250,532418.384297,185632.29273,532501.980514,185718.488817,3.4207692,-1,-1,712,5,120.07536
2251,532501.980514,185718.488817,532566.337134,185784.84695,4,-1,-1,712,6,92.440125
2252,532566.337134,185784.84695,532615.799548,185835.847661,4,-1,-1,712,6,71.046486
2253,532615.799548,185835.847661,532671.049079,185892.815471,3.0542002,-1,-1,712,5,79.358948
2254,532671.049079,185892.815471,532697.942672,185920.545463,1.0827974,-1,-1,712,4,38.629234
2255,532697.942672,185920.545463,532711.418336,185934.440224,3.8630023,-1,-1,712,4,19.356081
2256,532448.511493,185881.893845,532566.337134,185784.84695,2.9553642,-1,-1,713,4,152.64659
2257,532566.337134,185784.84695,532589.933084,185765.412184,2.5628395,-1,-1,713,4,30.569248
2258,532409.704619,185840.99098,532434.544746,185867.172742,1.9056505,-1,-1,714,3,36.090393
2259,532434.544746,185867.172742,532448.511493,185881.893845,1.9439689,-1,-1,714,3,20.292385
2260,532228.277719,186055.97083,532232.168083,186052.409944,3.4718683,-1,-1,715,4,5.2739778
2261,532232.168083,186052.409944,532320.450324,185971.604405,1.4896667,-1,-1,715,4,119.67995
2262,532320.450324,185971.604405,532373.34361,185923.190699,3.038465,-1,-1,715,5,71.704857
2263,532373.34361,185923.190699,532434.544746,185867.172742,4,-1,-1,715,5,82.967407
2264,532394.858499,186043.635431,532448.636951,185993.05857,2.9701414,-1,-1,716,4,73.825066
2265,532448.636951,185993.05857,532452.087945,185989.813025,3.5623436,-1,-1,716,5,4.7373967
2266,532452.087945,185989.813025,532503.275224,185941.673076,1.4757847,-1,-1,716,4,70.268005
2267,532503.275224,185941.673076,532554.640559,185893.365673,1.980621,-1,-1,716,4,70.512428
2268,532554.640559,185893.365673,532615.799548,185835.847661,2.9812508,-1,-1,716,5,83.956795
2269,532615.799548,185835.847661,532705.676747,185751.32112,4,-1,-1,716,6,123.38009
2270,532705.676747,185751.32112,532756.40915,185703.608968,4,-1,-1,716,6,69.643562
2271,532756.40915,185703.608968,532756.854473,185703.190156,4,-1,-1,716,6,0.61132354
