Ref,x1,y1,x2,y2,Angular Connectivity,Axial Line Ref,Connectivity,Metric Shortest Path Distance,Metric Shortest Path Order,Segment Length
902,533645.046997,183365.351785,533672.543134,183351.993589,2.5628395,290,4,-1,-1,30.569248
903,533672.543134,183351.993589,533809.844237,183285.289851,2.9553642,290,4,-1,-1,152.64659
904,533788.751236,183232.804095,533802.277321,183266.461078,1.9056505,291,3,-1,-1,36.273235
905,533802.277321,183266.461078,533809.844237,183285.289851,1.9439689,291,3,-1,-1,20.292385
906,533802.277321,183266.461078,533880.765511,183233.274373,4,292,5,-1,-1,85.215919
907,533880.765511,183233.274373,533944.738328,183206.22512,3.038465,292,5,-1,-1,69.456345
908,533944.738328,183206.22512,534011.177384,183178.133081,2.0050292,292,4,-1,-1,72.13398
909,534011.177384,183178.133081,534069.791631,183153.349561,2.9565058,292,4,-1,-1,63.638454
910,534011.177384,183178.133081,534046.120586,183279.584777,4,293,4,-1,-1,107.30086
911,533389.738917,183541.891245,533407.205225,183534.911273,4,294,5,-1,-1,18.809357
912,533407.205225,183534.911273,533519.561816,183490.01078,4,294,6,-1,-1,120.99611
913,533519.561816,183490.01078,533698.437188,183418.527725,4,294,6,-1,-1,192.62976
914,533698.437188,183418.527725,533776.429803,183387.359932,2.9772246,294,5,-1,-1,83.989754
915,533776.429803,183387.359932,533915.081054,183331.951438,3.0227757,294,5,-1,-1,149.31265
916,533915.081054,183331.951438,533979.992125,183306.011357,2.9741676,294,5,-1,-1,69.902321
917,533979.992125,183306.011357,534046.120586,183279.584777,1.9949708,294,4,-1,-1,71.213326
918,534046.120586,183279.584777,534108.795272,183254.53841,1.7440393,294,4,-1,-1,67.493973
919,534108.795272,183254.53841,534119.664561,183250.194772,3.2868223,294,4,-1,-1,11.705069
920,533656.286812,183512.980358,533668.514671,183584.549256,1.8460462,295,3,-1,-1,72.605972
921,533668.514671,183584.549256,533686.935431,183692.364815,3.079603,295,5,-1,-1,109.37788
922,533686.935431,183692.364815,533726.753058,183925.4149,4,295,5,-1,-1,236.42712
923,533656.286812,183512.980358,533727.093008,183492.15815,2.9256492,296,3,-1,-1,73.804344
924,533617.891688,183599.890985,533618.999604,183599.555222,3.118978,297,4,-1,-1,1.1576769
925,533618.999604,183599.555222,533668.514671,183584.549256,2.881022,297,4,-1,-1,51.738968
926,533576.613253,183560.102626,533617.891688,183599.890985,0.67563176,298,2,-1,-1,57.332561
927,533617.891688,183599.890985,533619.168441,183601.12165,3.3243682,298,4,-1,-1,1.773312
928,533618.999604,183599.555222,533619.168441,183601.12165,3.5566537,299,4,-1,-1,1.5755012
929,533619.168441,183601.12165,533629.256733,183694.71835,2.4433463,299,5,-1,-1,94.138809
930,533629.256733,183694.71835,533655.030188,183933.83815,4,299,5,-1,-1,240.50478
931,533511.714662,183699.514564,533567.463958,183697.239756,2.043396,300,3,-1,-1,55.795689
932,533567.463958,183697.239756,533629.256733,183694.71835,3.0064003,300,5,-1,-1,61.844196
933,533629.256733,183694.71835,533686.935431,183692.364815,4,300,6,-1,-1,57.726696
934,533686.935431,183692.364815,533765.250594,183689.169225,4,300,6,-1,-1,78.380333
935,533765.250594,183689.169225,533841.753786,183686.047571,2.3847485,300,5,-1,-1,76.566856
936,533841.753786,183686.047571,533849.000564,183685.751872,3.6152513,300,4,-1,-1,7.2528086
937,533848.520036,183680.955499,533849.000564,183685.751872,3.0376055,301,4,-1,-1,4.8203835
938,533849.000564,183685.751872,533854.709002,183742.73046,2.0014875,301,4,-1,-1,57.263824
939,533854.709002,183742.73046,533862.817362,183823.663791,2.0467546,301,4,-1,-1,81.338486
940,533862.817362,183823.663791,533869.729971,183892.66178,2.9141521,301,5,-1,-1,69.343399
941,533869.729971,183892.66178,533871.310506,183908.43784,2.9891431,301,5,-1,-1,15.855036
942,533871.310506,183908.43784,533871.310556,183908.438339,3.0108566,301,4,-1,-1,0.00050104974
943,533841.753786,183686.047571,533848.520036,183680.955499,3.3471429,302,4,-1,-1,8.468255
944,533848.520036,183680.955499,533891.749814,183648.4221,1.5069535,302,4,-1,-1,54.103935
945,533891.749814,183648.4221,533956.425966,183599.74882,1.9921591,302,4,-1,-1,80.945
946,533956.425966,183599.74882,533972.437428,183587.699087,1.3914185,302,4,-1,-1,20.039038
947,533972.437428,183587.699087,533997.468058,183568.861806,3.762326,302,5,-1,-1,31.326914
948,533997.468058,183568.861806,533997.868316,183568.560584,4,302,5,-1,-1,0.50094116
949,533925.207623,183526.653856,533956.425966,183599.74882,2,303,2,-1,-1,79.482445
950,533242.508925,183942.573536,533245.442168,183941.095263,4,304,5,-1,-1,3.284693
951,533245.442168,183941.095263,533389.487117,183868.500625,4,304,6,-1,-1,161.30383
952,533389.487117,183868.500625,533468.030351,183828.917024,3.2337351,304,4,-1,-1,87.953972
953,533439.409263,183959.16102,533579.950494,183942.65563,2.1197934,305,3,-1,-1,141.50713
954,533579.950494,183942.65563,533655.030188,183933.83815,2.0359912,305,4,-1,-1,75.595688
955,533655.030188,183933.83815,533687.009447,183930.082454,1.8674352,305,4,-1,-1,32.199043
956,533687.009447,183930.082454,533726.753058,183925.4149,2.1719398,305,4,-1,-1,40.016754
957,533726.753058,183925.4149,533799.540463,183916.86663,2.9666958,305,5,-1,-1,73.287651
958,533799.540463,183916.86663,533829.794637,183913.313531,4,305,6,-1,-1,30.462101
959,533829.794637,183913.313531,533871.310275,183908.437867,6,305,7,-1,-1,41.800961
960,533740.939941,183527.737505,533743.917362,183547.508681,3.0975204,306,4,-1,-1,19.99411
961,533743.917362,183547.508681,533756.122341,183628.554248,1.8206327,306,4,-1,-1,81.959412
962,533756.122341,183628.554248,533765.250594,183689.169225,3.081847,306,5,-1,-1,61.298454
963,533765.250594,183689.169225,533799.540463,183916.86663,4,306,6,-1,-1,230.26486
964,533799.540463,183916.86663,533801.229913,183928.0852,3.2086754,306,4,-1,-1,11.345068
965,533801.229913,183928.0852,533829.794637,183913.313531,3.2086754,307,4,-1,-1,32.158134
966,533829.794637,183913.313531,533863.737429,183895.760702,2.9610264,307,5,-1,-1,38.212757
967,533863.737429,183895.760702,533869.729971,183892.66178,3.0389736,307,5,-1,-1,6.746398
968,533869.729971,183892.66178,533947.934183,183852.220052,2.9748275,307,5,-1,-1,88.042221
969,533947.934183,183852.220052,534003.315254,183823.58085,3.0251722,307,5,-1,-1,62.34795
970,534003.315254,183823.58085,534057.664841,183795.47506,2.8602014,307,5,-1,-1,61.186707
971,534057.664841,183795.47506,534061.547333,183793.467308,3.1397986,307,5,-1,-1,4.3709054
972,534061.547333,183793.467308,534182.120409,183731.115378,3.061933,307,5,-1,-1,135.74104
973,534182.120409,183731.115378,534200.235885,183721.747326,2.9380672,307,5,-1,-1,20.394382
974,534200.235885,183721.747326,534219.515086,183711.777477,4,307,5,-1,-1,21.704504
975,534002.66195,183820.687874,534057.614802,183795.285174,2.8657327,308,4,-1,-1,60.540176
976,534057.614802,183795.285174,534061.547333,183793.467308,3.9999998,308,6,-1,-1,4.3323708
977,534061.547333,183793.467308,534184.350718,183736.69978,4,308,6,-1,-1,135.28941
978,534184.350718,183736.69978,534200.053719,183729.440855,2.7092693,308,5,-1,-1,17.299603
979,534200.053719,183729.440855,534225.917548,183717.48495,2.5515666,308,4,-1,-1,28.49353
980,534225.917548,183717.48495,534270.990964,183696.649153,1.934917,308,4,-1,-1,49.65625
981,534270.990964,183696.649153,534360.540661,183655.253592,1.9227529,308,4,-1,-1,98.654655
982,534360.540661,183655.253592,534367.985895,183651.811932,1.6658194,308,4,-1,-1,8.2022266
983,534367.985895,183651.811932,534433.866116,183621.357908,2.3176184,308,3,-1,-1,72.578583
984,534200.053719,183729.440855,534200.235885,183721.747326,4,309,5,-1,-1,7.6956849
985,534200.235885,183721.747326,534200.865595,183695.152395,4,309,6,-1,-1,26.602385
986,534200.865595,183695.152395,534202.25682,183636.395884,2.7258317,309,5,-1,-1,58.77298
987,534202.25682,183636.395884,534202.392555,183630.663291,3.2741685,309,4,-1,-1,5.734199
988,534151.631874,183651.263011,534162.088736,183660.584777,3.3356996,310,4,-1,-1,14.008615
989,534162.088736,183660.584777,534200.865595,183695.152395,2.6643004,310,5,-1,-1,51.947716
990,534200.865595,183695.152395,534219.515086,183711.777477,3.2326641,310,5,-1,-1,24.983932
991,534219.515086,183711.777477,534225.917548,183717.48495,2.7673359,310,4,-1,-1,8.5771065
992,533980.321925,183719.895751,534033.201227,183702.6411,4,311,5,-1,-1,55.623226
993,534033.201227,183702.6411,534149.314564,183664.753022,2.6909027,311,5,-1,-1,122.1385
994,534149.314564,183664.753022,534162.088736,183660.584777,3.3090973,311,4,-1,-1,13.437029
995,533974.043652,183478.151293,533994.895825,183557.28064,2.9276934,312,4,-1,-1,81.830719
996,533994.895825,183557.28064,533997.868316,183568.560584,2.7533221,312,5,-1,-1,11.665026
997,533997.868316,183568.560584,533999.448171,183574.555778,3.2466779,312,5,-1,-1,6.1998625
998,533999.448171,183574.555778,534000.826678,183579.786907,4,312,6,-1,-1,5.4097123
999,534000.826678,183579.786907,534017.92916,183644.687011,3.0539846,312,5,-1,-1,67.115707
1000,534017.92916,183644.687011,534033.201227,183702.6411,2.9460154,312,5,-1,-1,59.932568
1001,534033.201227,183702.6411,534057.614802,183795.285174,4,312,6,-1,-1,95.806824
1002,534057.614802,183795.285174,534057.664841,183795.47506,3.9999998,312,5,-1,-1,0.19636907
1003,533882.083168,183491.493731,533966.312986,183479.272927,2.9463861,313,4,-1,-1,85.111755
1004,533966.312986,183479.272927,533974.043652,183478.151293,2.9276934,313,4,-1,-1,7.8116097
1005,533870.408253,183441.246764,533937.746316,183397.1272,2.7760887,314,3,-1,-1,80.504349
1006,533870.408253,183441.246764,533882.083168,183491.493731,1.7224751,315,2,-1,-1,51.585476
1007,533847.677431,183138.126973,533880.765511,183233.274373,4,316,5,-1,-1,100.73653
1008,533880.765511,183233.274373,533915.081054,183331.951438,4,316,6,-1,-1,104.47353
1009,533915.081054,183331.951438,533937.746316,183397.1272,2.8438089,316,5,-1,-1,69.004303
1010,533937.746316,183397.1272,533951.690079,183437.223597,2.1506054,316,4,-1,-1,42.451733
1011,533951.690079,183437.223597,533966.312986,183479.272927,3.0055857,316,5,-1,-1,44.519382
1012,533966.312986,183479.272927,533993.688601,183557.993677,3.1265831,316,5,-1,-1,83.344948
1013,533993.688601,183557.993677,533997.468058,183568.861806,2.8734171,316,5,-1,-1,11.506542
1014,533997.468058,183568.861806,533999.448171,183574.555778,4,316,6,-1,-1,6.0284462
1015,533999.448171,183574.555778,534001.228392,183579.674947,4,316,5,-1,-1,5.419879
1016,534017.92916,183644.687011,534037.544378,183637.694015,2,317,2,-1,-1,20.824474
1017,533932.435268,183819.102294,533947.934183,183852.220052,2.315361,318,3,-1,-1,36.565041
1018,533920.105184,183809.965789,533932.435268,183819.102294,0.87075675,319,2,-1,-1,15.346227
1019,533862.817362,183823.663791,533920.105184,183809.965789,2.5553956,320,3,-1,-1,58.902714
1020,533972.437428,183587.699087,534000.826678,183579.786907,4,321,5,-1,-1,29.471209
1021,534000.826678,183579.786907,534001.228392,183579.674947,3.0400231,321,5,-1,-1,0.41702437
1022,534001.228392,183579.674947,534139.527288,183541.130576,1.8690072,321,4,-1,-1,143.56969
1023,534139.527288,183541.130576,534351.931704,183481.932744,3.0909696,321,5,-1,-1,220.49948
1024,534351.931704,183481.932744,534356.425249,183480.680378,3.3558173,321,4,-1,-1,4.6648011
1025,534351.377735,183476.070861,534351.931704,183481.932744,4,322,5,-1,-1,5.8880019
1026,534351.931704,183481.932744,534360.099101,183568.356958,2.8008873,322,5,-1,-1,86.80928
1027,534360.099101,183568.356958,534367.985895,183651.811932,3.1991129,322,4,-1,-1,83.826813
1028,534108.795272,183254.53841,534133.537355,183277.133508,3.7738943,323,4,-1,-1,33.506851
1029,534133.537355,183277.133508,534265.370528,183397.5269,1.4153167,323,4,-1,-1,178.53447
1030,534265.370528,183397.5269,534351.377735,183476.070861,1.2796584,323,4,-1,-1,116.47486
1031,534351.377735,183476.070861,534356.425249,183480.680378,2.8869476,323,3,-1,-1,6.8355722
1032,533993.688601,183557.993677,533994.895825,183557.28064,4,324,5,-1,-1,1.4020742
1033,533994.895825,183557.28064,534265.370528,183397.5269,4,324,5,-1,-1,314.13025
1034,533951.690079,183437.223597,533982.60772,183426.774957,2,325,2,-1,-1,32.635479
1035,534139.527288,183541.130576,534161.842803,183591.821023,2.372308,326,4,-1,-1,55.385048
1036,534161.842803,183591.821023,534165.093239,183599.204499,3.6276922,326,4,-1,-1,8.0672827
1037,534149.314564,183664.753022,534151.631874,183651.263011,3.3552029,327,4,-1,-1,13.687597
1038,534151.631874,183651.263011,534161.146309,183595.8756,1.9825487,327,4,-1,-1,56.198662
1039,534161.146309,183595.8756,534161.842803,183591.821023,2.6622484,327,4,-1,-1,4.1139636
1040,534161.146309,183595.8756,534165.093239,183599.204499,3.7100599,328,4,-1,-1,5.1633153
1041,534165.093239,183599.204499,534202.392555,183630.663291,0.85895824,328,4,-1,-1,48.794411
1042,534202.392555,183630.663291,534206.844663,183634.418264,3.4309821,328,4,-1,-1,5.8241816
1043,534202.25682,183636.395884,534206.844663,183634.418264,3.2948494,329,4,-1,-1,4.9959264
1044,534206.844663,183634.418264,534360.099101,183568.356958,2.7051506,329,4,-1,-1,166.88625
1045,533983.161586,183107.230181,534032.416361,183080.772798,1.182127,330,3,-1,-1,55.910877
1046,534032.416361,183080.772798,534133.053441,183026.715223,0.98894149,330,2,-1,-1,114.23679
1047,534032.416361,183080.772798,534069.791631,183153.349561,3.0480838,331,4,-1,-1,81.635147
1048,534069.791631,183153.349561,534119.664561,183250.194772,2.0126326,331,4,-1,-1,108.93256
1049,534119.664561,183250.194772,534133.537355,183277.133508,2.9392834,331,4,-1,-1,30.300989
1050,533756.122341,183628.554248,533796.831086,183627.703067,3.1072955,332,3,-1,-1,40.717644
1051,533784.854581,183565.242321,533796.831086,183627.703067,1.1072954,333,1,-1,-1,63.598595
1052,533743.917362,183547.508681,533748.123444,183546.195339,3.0436037,334,4,-1,-1,4.4063578
1053,533748.123444,183546.195339,533834.657138,183519.175341,2.9563963,334,4,-1,-1,90.654068
1054,533776.429803,183387.359932,533834.657138,183519.175341,3.0721312,335,4,-1,-1,144.10318
1055,533834.657138,183519.175341,533891.749814,183648.4221,2.9278691,335,4,-1,-1,141.29507
1056,533854.709002,183742.73046,533918.695569,183732.321614,4,336,4,-1,-1,64.827652
1057,533914.352125,183706.116248,533918.695569,183732.321614,1.9948233,337,3,-1,-1,26.562881
1058,533918.695569,183732.321614,533922.491033,183755.220835,1.9981046,337,3,-1,-1,23.211634
1059,533914.352125,183706.116248,533975.600221,183695.263189,1.9839985,338,2,-1,-1,62.202236
1060,533975.600221,183695.263189,533980.321925,183719.895751,2.0713086,339,3,-1,-1,25.08102
1061,533980.321925,183719.895751,533985.103756,183744.841983,1.9357636,339,3,-1,-1,25.400402
1062,533922.491033,183755.220835,533985.103756,183744.841983,2.0160015,340,2,-1,-1,63.467106
1063,533944.738328,183206.22512,533979.992125,183306.011357,4,341,4,-1,-1,105.83064
1064,533567.463958,183697.239756,533579.950494,183942.65563,4,342,4,-1,-1,245.73332
1065,533282.517625,184782.995307,533283.075492,184764.40653,2.9064755,343,4,-1,-1,18.597147
1066,533283.075492,184764.40653,533283.681792,184744.203951,3.0935245,343,5,-1,-1,20.211676
1067,533283.681792,184744.203951,533286.884606,184637.482607,2.9214048,343,5,-1,-1,106.76939
1068,533286.884606,184637.482607,533287.133982,184629.173115,3.0785952,343,5,-1,-1,8.3132334
1069,533287.133982,184629.173115,533290.789279,184507.374518,2.9549377,343,5,-1,-1,121.85343
1070,533290.789279,184507.374518,533291.096934,184497.123129,1.9907711,343,4,-1,-1,10.256004
1071,533291.096934,184497.123129,533295.028848,184366.107355,2.5140228,343,4,-1,-1,131.07477
1072,533295.028848,184366.107355,533296.30243,184323.670165,2.5402684,343,5,-1,-1,42.456295
1073,533296.30243,184323.670165,533298.077486,184264.523313,4,343,5,-1,-1,59.173481
1074,533234.578409,184132.874431,533236.852646,184132.974073,1.7264223,344,3,-1,-1,2.2764189
1075,533236.852646,184132.974073,533259.363897,184133.960373,2.7261467,344,4,-1,-1,22.532846
1076,533259.363897,184133.960373,533375.11824,184139.031995,2.2744579,344,5,-1,-1,115.86539
1077,533375.11824,184139.031995,533423.692931,184141.16023,2.7615788,344,5,-1,-1,48.621292
1078,533423.692931,184141.16023,533425.345676,184141.232642,3.2384212,344,4,-1,-1,1.6543306
1079,533355.694935,184504.726093,533366.661272,184298.256356,4,345,5,-1,-1,206.76076
1080,533366.661272,184298.256356,533366.817065,184295.323157,4,345,6,-1,-1,2.9373329
1081,533366.817065,184295.323157,533375.11824,184139.031995,4,345,6,-1,-1,156.51146
1082,533375.11824,184139.031995,533389.487117,183868.500625,4,345,6,-1,-1,270.91269
1083,533389.487117,183868.500625,533395.10381,183762.751804,4,345,6,-1,-1,105.89787
1084,533395.10381,183762.751804,533406.39926,183550.08566,2.7427776,345,5,-1,-1,212.9659
1085,533406.39926,183550.08566,533407.205225,183534.911273,3.2572224,345,5,-1,-1,15.195776
1086,533407.205225,183534.911273,533422.574483,183245.545124,4,345,6,-1,-1,289.77402
1087,533422.574483,183245.545124,533423.137646,183234.942115,4,345,5,-1,-1,10.617954
1088,533423.947247,184140.588132,533425.345676,184141.232642,3.7529404,346,4,-1,-1,1.5398051
1089,533425.345676,184141.232642,533488.98942,184170.564859,0.80989897,346,3,-1,-1,70.07785
1090,533423.692931,184141.16023,533423.947247,184140.588132,3.0086384,347,4,-1,-1,0.62607646
1091,533423.947247,184140.588132,533451.816404,184077.894762,1.5875411,347,3,-1,-1,68.608665
1092,533451.816404,184077.894762,533482.958861,184071.060642,2.5961795,348,4,-1,-1,31.883503
1093,533482.958861,184071.060642,533632.761839,184038.18682,2.8942552,348,4,-1,-1,153.3676
1094,533439.409263,183959.16102,533482.958861,184071.060642,3.1618555,349,4,-1,-1,120.07536
1095,533482.958861,184071.060642,533516.485557,184157.206663,4,349,6,-1,-1,92.440125
1096,533516.485557,184157.206663,533542.718131,184224.610618,4,349,6,-1,-1,72.328705
1097,533542.718131,184224.610618,533571.035431,184297.371224,3.0542002,349,5,-1,-1,78.076729
1098,533571.035431,184297.371224,533584.882364,184332.950579,1.086924,349,4,-1,-1,38.178894
1099,533584.882364,184332.950579,533592.065867,184351.408412,3.8588758,349,4,-1,-1,19.806421
1100,533488.98942,184170.564859,533516.485557,184157.206663,2.5628395,350,4,-1,-1,30.569248
1101,533516.485557,184157.206663,533653.78666,184090.502925,2.9553642,350,4,-1,-1,152.64659
1102,533632.761839,184038.18682,533646.219744,184071.674151,1.9056505,351,3,-1,-1,36.090393
