Ref,x,y,Connectivity,Metric Step Shortest-Path Angle,Metric Step Shortest-Path Length,Metric Straight-Line Distance,Point First Moment,Point Second Moment
2818079,3.24000000,6.66000000,210.00000000,0.47454923,1.75575793,1.69705629,162.91133118,184.42439270
2818080,3.24000000,6.72000000,174.00000000,0.38421431,1.80119956,1.75647378,125.34365845,137.22479248
2818081,3.24000000,6.78000000,116.00000000,0.31859052,1.85105669,1.81592953,53.84067154,38.86199951
2818082,3.24000000,6.84000000,97.00000000,0.26971602,1.90369177,1.87541997,37.77448654,20.17799950
2818083,3.24000000,6.90000000,44.00000000,0.98011208,2.10093737,1.93494189,11.30101013,3.50999999
2818084,3.24000000,6.96000000,44.00000000,0.77527934,2.11067390,1.99449241,10.25407314,3.02399993
2818085,3.24000000,7.02000000,48.00000000,0.68430376,2.12929583,2.05406904,11.86478996,3.92759991
2818086,3.24000000,7.08000000,54.00000000,0.47947100,2.16483712,2.11366987,15.94542503,6.42959976
2818087,3.24000000,7.14000000,51.00000000,0.35380509,2.21146488,2.17329240,15.48135281,6.06960011
2883585,3.30000000,4.86000000,8.00000000,0.50000066,0.34970564,0.32310989,2.16000009,0.73439997
2883586,3.30000000,4.92000000,25.00000000,2.21600032,1.17845976,0.30594116,5.84218168,2.11319995
2883587,3.30000000,4.98000000,33.00000000,2.33049870,1.14678800,0.30000001,10.88772869,6.14519978
2883588,3.30000000,5.04000000,29.00000000,2.46970749,1.12584615,0.30594116,7.14540529,2.89080000
2883589,3.30000000,5.10000000,29.00000000,2.62566590,1.11845982,0.32310989,6.93462658,2.28600001
2883590,3.30000000,5.16000000,101.00000000,0.62566590,0.39633307,0.34985712,47.39420319,28.07640076
2883591,3.30000000,5.22000000,96.00000000,0.42083314,0.40606973,0.38418746,39.74618912,21.28680038
2883592,3.30000000,5.28000000,113.00000000,0.25133184,0.43266615,0.42426407,45.98936081,24.68880081
2883593,3.30000000,5.34000000,119.00000000,0.12566592,0.47089151,0.46861497,51.42829895,29.46599960
2883594,3.30000000,5.40000000,85.00000000,0.00000000,0.51613951,0.51613951,35.63645172,20.91600037
2883602,3.30000000,5.88000000,22.00000000,1.84404206,1.10954535,0.94868332,5.39248085,1.80719995
2883603,3.30000000,5.94000000,172.00000000,0.84404206,1.04954529,1.00578332,157.75993347,206.94599915
2883604,3.30000000,6.00000000,168.00000000,0.34404203,1.07439816,1.06320274,153.40252686,202.34159851
2883605,3.30000000,6.06000000,36.00000000,0.13920929,1.12370944,1.12089252,17.40259361,12.94559956
2883610,3.30000000,6.36000000,36.00000000,0.97108269,1.57109952,1.41223228,16.99738693,10.93680000
2883613,3.30000000,6.54000000,98.00000000,0.97454882,1.76605237,1.58858430,42.52831650,25.53120041
2883614,3.30000000,6.60000000,123.00000000,0.76971602,1.77578902,1.64754367,64.89385223,54.30599976
2883615,3.30000000,6.66000000,211.00000000,0.56488323,1.80119956,1.70657551,166.15240479,187.63920593
2883616,3.30000000,6.72000000,176.00000000,0.47454914,1.84061074,1.76567268,127.48551941,139.41720581
2883617,3.30000000,6.78000000,113.00000000,0.40410221,1.88538694,1.82482874,57.57031250,47.48400116
2883618,3.30000000,6.84000000,97.00000000,0.34888285,1.93386567,1.88403821,41.85383224,25.21080017
2883619,3.30000000,6.90000000,44.00000000,0.98011208,2.16093731,1.94329619,13.09267521,4.64400005
2883620,3.30000000,6.96000000,44.00000000,0.82415384,2.16832352,2.00259829,12.15535069,4.15799999
2883621,3.30000000,7.02000000,45.00000000,0.77463824,2.18486834,2.06194091,12.31921482,4.23000002
2883622,3.30000000,7.08000000,49.00000000,0.60513693,2.21146488,2.12132025,15.01380539,5.88959980
2883623,3.30000000,7.14000000,53.00000000,0.47947145,2.24969006,2.18073392,19.07857323,8.78040028
2949122,3.36000000,4.92000000,28.00000000,2.12566590,1.13301814,0.36496577,7.03765202,2.76119995
2949123,3.36000000,4.98000000,29.00000000,2.25133181,1.09479284,0.36000001,6.81571913,2.78279996
2949124,3.36000000,5.04000000,34.00000000,2.42083311,1.06819642,0.36496577,9.56793976,4.48920012
2949125,3.36000000,5.10000000,29.00000000,2.62566590,1.05845976,0.37947333,6.13681936,1.75320005
2949126,3.36000000,5.16000000,89.00000000,0.62566590,0.45633307,0.40249223,42.07466888,24.59880066
2949127,3.36000000,5.22000000,85.00000000,0.46970767,0.46371940,0.43266615,37.39366531,20.97719955
2949128,3.36000000,5.28000000,106.00000000,0.33049870,0.48466122,0.46861497,45.77611542,26.32320023
2949129,3.36000000,5.34000000,111.00000000,0.21600039,0.51633304,0.50911689,50.16942215,29.87280083
2949130,3.36000000,5.40000000,78.00000000,0.12566592,0.55574435,0.55317265,35.85922623,22.43880081
2949138,3.36000000,5.88000000,29.00000000,1.34404206,1.13439810,0.96932966,7.97231340,3.00239992
2949139,3.36000000,5.94000000,165.00000000,0.84404206,1.10954535,1.02528048,156.38476562,210.60719299
2949140,3.36000000,6.00000000,159.00000000,0.54887480,1.12370944,1.08166540,151.09088135,205.75079346
2949141,3.36000000,6.06000000,32.00000000,0.34404203,1.15925086,1.13841999,9.59496212,3.93840003
2949146,3.36000000,6.36000000,35.00000000,0.97108269,1.63109946,1.42618370,18.44249344,12.90240002
2949147,3.36000000,6.42000000,9.00000000,0.72884476,1.64447272,1.48431802,1.49004376,0.33480000
2949149,3.36000000,6.54000000,96.00000000,0.97454882,1.82605231,1.60099971,45.54572296,29.68560028
2949150,3.36000000,6.60000000,109.00000000,0.81859052,1.83343875,1.65951800,62.54282761,58.29479980
2949151,3.36000000,6.66000000,219.00000000,0.67938155,1.85438049,1.71813858,173.63139343,195.00480652
2949152,3.36000000,6.72000000,172.00000000,0.54499537,1.88538694,1.77685118,124.45334625,135.72000122
2949153,3.36000000,6.78000000,109.00000000,0.47454911,1.92546368,1.83564699,60.11685181,52.98839951
2949154,3.36000000,6.84000000,94.00000000,0.41683289,1.96981454,1.89451838,44.29098511,28.69919968
3014658,3.42000000,4.92000000,24.00000000,2.03533149,1.09360707,0.42426407,4.84347677,1.41840005
3014659,3.42000000,4.98000000,29.00000000,2.12566590,1.04816544,0.41999999,6.29858065,2.08800006
3014660,3.42000000,5.04000000,37.00000000,2.33049870,1.01262391,0.42426407,10.40664673,4.62239981
3014661,3.42000000,5.10000000,32.00000000,2.62566590,0.99845982,0.43680659,6.74691200,1.80719995
3014664,3.42000000,5.28000000,98.00000000,0.38342804,0.53944296,0.51613951,47.37797546,29.74679947
3014665,3.42000000,5.34000000,93.00000000,0.28162417,0.56619012,0.55317265,44.96654129,28.71719933
3014674,3.42000000,5.88000000,24.00000000,1.13920927,1.18370950,0.99317670,7.36278868,3.12120008
3014675,3.42000000,5.94000000,163.00000000,0.84404206,1.16954529,1.04785490,156.51612854,215.49240112
3014676,3.42000000,6.00000000,157.00000000,0.63920927,1.17928195,1.10308659,151.69261169,211.41360474
3014677,3.42000000,6.06000000,26.00000000,0.46970797,1.20587838,1.15879250,8.00959301,3.40199995
3014682,3.42000000,6.36000000,35.00000000,0.97108269,1.69109952,1.44249785,20.35442162,15.19919968
3014683,3.42000000,6.42000000,16.00000000,0.76625019,1.70083618,1.50000000,6.96198702,4.74480009
3014685,3.42000000,6.54000000,91.00000000,0.97454882,1.88605237,1.61554945,47.93286896,34.30440140
3014686,3.42000000,6.60000000,106.00000000,0.84888291,1.89199352,1.67355907,68.46889496,68.28479767
3014687,3.42000000,6.66000000,232.00000000,0.73231089,1.90916216,1.73170435,181.47604370,201.20039368
3014688,3.42000000,6.72000000,155.00000000,0.60021472,1.93386567,1.78997207,107.63706207,118.55879974
3014689,3.42000000,6.78000000,103.00000000,0.53226465,1.96981454,1.84835064,64.01893616,60.62039948
3014690,3.42000000,6.84000000,94.00000000,0.47454879,2.01031637,1.90682983,49.95649719,35.84880066
3080194,3.48000000,4.92000000,19.00000000,2.21600080,1.07262397,0.48373547,3.36529899,0.68400002
3080195,3.48000000,4.98000000,22.00000000,1.92083347,1.01262391,0.47999999,3.74579525,0.79200000
3080196,3.48000000,5.04000000,43.00000000,2.12566590,0.96331263,0.48373547,12.84395218,5.36040020
3080197,3.48000000,5.10000000,34.00000000,2.62566590,0.93845981,0.49477267,7.05473757,1.72080004
3080200,3.48000000,5.28000000,82.00000000,0.62566590,0.59944296,0.56603885,43.69446182,31.48559952
3080201,3.48000000,5.34000000,99.00000000,0.33049870,0.61882532,0.60000002,49.88874435,33.10200119
3080210,3.48000000,5.88000000,67.00000000,1.84404206,1.28954530,1.01999998,40.02938843,33.41159821
3080211,3.48000000,5.94000000,168.00000000,0.84404206,1.22954535,1.07331264,159.42016602,222.60600281
3080212,3.48000000,6.00000000,168.00000000,0.68808377,1.23693168,1.12729764,160.23333740,223.71839905
3080213,3.48000000,6.06000000,69.00000000,1.53212547,1.29693174,1.18186295,42.77044296,36.73799896
3080221,3.48000000,6.54000000,122.00000000,1.97454882,2.08552575,1.63217652,78.36653137,64.87920380
3080222,3.48000000,6.60000000,125.00000000,1.97454882,2.02552581,1.68961537,80.57739258,68.82839966
3080223,3.48000000,6.66000000,242.00000000,0.76971602,1.96552575,1.74722636,184.22566223,204.40440369
3080224,3.48000000,6.72000000,121.00000000,1.56488323,2.02552581,1.80499303,73.63237000,59.59439850
3080225,3.48000000,6.78000000,122.00000000,1.56488323,2.08552575,1.86290097,75.39788818,61.08840179
3080226,3.48000000,6.84000000,125.00000000,1.56488323,2.14552569,1.92093730,81.01262665,67.80239868
3145733,3.54000000,5.10000000,66.00000000,1.92083311,0.87845981,0.55317265,17.44461250,5.64839983
3145736,3.54000000,5.28000000,112.00000000,0.62566590,0.65944296,0.61773783,55.25629425,38.08079910
3145737,3.54000000,5.34000000,106.00000000,0.36790380,0.67327952,0.64899921,54.08644104,37.27439880
3145746,3.54000000,5.88000000,68.00000000,1.34404206,1.31439817,1.04957139,35.22094345,26.54280090
3145747,3.54000000,5.94000000,168.00000000,0.84404206,1.28954530,1.10145354,160.63331604,229.65480042
3145748,3.54000000,6.00000000,169.00000000,0.71837610,1.29548657,1.15412307,161.81413269,231.01199341
3145749,3.54000000,6.06000000,73.00000000,1.03212547,1.32178450,1.20747674,41.07820129,33.17039871
3145757,3.54000000,6.54000000,122.00000000,1.67938161,2.09968996,1.65081799,72.28247070,56.53079987
3145758,3.54000000,6.60000000,130.00000000,1.47454882,2.05037856,1.70762992,75.83012390,60.65639877
3145759,3.54000000,6.66000000,228.00000000,0.97454882,2.02552581,1.76465297,176.87074280,201.53520203
3145760,3.54000000,6.72000000,169.00000000,0.71678668,2.04299879,1.82186723,104.84882355,93.30840302
3145761,3.54000000,6.78000000,124.00000000,1.26971602,2.09968996,1.87925518,70.01039124,53.29439926
3145762,3.54000000,6.84000000,125.00000000,1.36005044,2.15526247,1.93680143,74.78040314,59.19120026
3211267,3.60000000,4.98000000,47.00000000,1.62566602,0.96682924,0.60000002,14.41188908,5.44320011
3211268,3.60000000,5.04000000,53.00000000,1.46970773,0.90682924,0.60299253,14.59566116,5.11920023
3211269,3.60000000,5.10000000,65.00000000,1.42083311,0.84917963,0.61188233,16.56917763,5.22720003
3211270,3.60000000,5.16000000,66.00000000,1.33049870,0.79360700,0.62641841,24.16245270,15.82919979
3211271,3.60000000,5.22000000,74.00000000,1.12566590,0.74429578,0.64621979,36.47600174,33.01559830
3211272,3.60000000,5.28000000,108.00000000,0.62566590,0.71944296,0.67082042,53.34363937,39.06000137
3211273,3.60000000,5.34000000,109.00000000,0.42083317,0.72917962,0.69971424,55.33689880,40.34159851
3211274,3.60000000,5.40000000,49.00000000,1.21600032,0.78917962,0.73239332,15.30651760,5.87519979
3211282,3.60000000,5.88000000,67.00000000,1.13920927,1.36370945,1.08166540,28.65302658,17.34480095
3211283,3.60000000,5.94000000,166.00000000,0.84404206,1.34954536,1.13207769,160.87615967,237.04200745
3211284,3.60000000,6.00000000,171.00000000,0.73890513,1.35451102,1.18338501,164.22438049,239.64480591
3211285,3.60000000,6.06000000,76.00000000,0.82729274,1.37109578,1.23547566,39.13998795,29.39399910
3211293,3.60000000,6.54000000,125.00000000,1.47454882,2.13523126,1.67140663,67.78147125,49.42800140
3211294,3.60000000,6.60000000,137.00000000,1.26971602,2.09968996,1.72754157,72.46041107,52.84799957
3211295,3.60000000,6.66000000,219.00000000,0.97454882,2.08552575,1.78392828,171.85441589,202.98599243
3211296,3.60000000,6.72000000,182.00000000,0.74614829,2.09869266,1.84054339,124.97633362,128.24279785
3211297,3.60000000,6.78000000,129.00000000,0.86440706,2.12549543,1.89736664,66.17541504,46.65959930
3211298,3.60000000,6.84000000,126.00000000,1.16385734,2.17716289,1.95437968,69.45654297,51.57360077
3276803,3.66000000,4.98000000,49.00000000,1.38342810,0.98255289,0.66000003,13.84683132,4.89599991
3276804,3.66000000,5.04000000,54.00000000,1.33049905,0.92777109,0.66272163,13.60446835,4.36320019
3276805,3.66000000,5.10000000,61.00000000,1.25133181,0.87577605,0.67082042,14.77809143,4.56479979
3276806,3.66000000,5.16000000,69.00000000,1.12566650,0.82914853,0.68410528,22.06140137,12.47760010
3276807,3.66000000,5.22000000,80.00000000,0.92083311,0.79360700,0.70228201,36.66740417,31.08239937
3276808,3.66000000,5.28000000,104.00000000,0.62566590,0.77944297,0.72498274,51.72564316,40.14360046
3276809,3.66000000,5.34000000,107.00000000,0.46970767,0.78682923,0.75179785,56.26916885,43.91640091
3276810,3.66000000,5.40000000,48.00000000,0.71600044,0.81403244,0.78230429,13.35339928,4.66200018
3276818,3.66000000,5.88000000,63.00000000,1.04887486,1.41928196,1.11606455,23.17249680,11.64599991
3276819,3.66000000,5.94000000,168.00000000,0.84404206,1.40954530,1.16498923,162.94590759,246.05639648
3276820,3.66000000,6.00000000,171.00000000,0.75370759,1.41380942,1.21490741,165.12660217,247.85639954
3276821,3.66000000,6.06000000,81.00000000,0.73695827,1.42666829,1.26570141,39.19731140,27.11520004
3276829,3.66000000,6.54000000,128.00000000,1.34888291,2.18185902,1.69387126,63.78841782,42.66360092
3276830,3.66000000,6.60000000,143.00000000,1.17938161,2.15526247,1.74928558,72.76602936,50.39640045
3276831,3.66000000,6.66000000,211.00000000,0.97454882,2.14552569,1.80499303,165.99829102,203.75999451
3276832,3.66000000,6.72000000,188.00000000,0.76971602,2.15526247,1.86096752,137.71879578,163.29240417
3276833,3.66000000,6.78000000,136.00000000,0.70829892,2.17698383,1.91718543,66.11594391,44.14680099
3276834,3.66000000,6.84000000,130.00000000,0.89973855,2.20916224,1.97362614,66.38145447,45.82080078
3342339,3.72000000,4.98000000,51.00000000,1.28162408,1.00929999,0.72000003,15.21401501,6.00479984
3342340,3.72000000,5.04000000,53.00000000,1.21600032,0.95944297,0.72249568,12.96938038,4.03919983
3342341,3.72000000,5.10000000,62.00000000,1.12566638,0.91400141,0.72993153,14.90844727,4.54320002
3342342,3.72000000,5.16000000,66.00000000,1.00000000,0.87577605,0.74215901,16.85613823,5.99399996
3342343,3.72000000,5.22000000,90.00000000,0.83049870,0.84917963,0.75894666,40.53798676,31.52519989
3342344,3.72000000,5.28000000,104.00000000,0.62566590,0.83944297,0.77999997,53.34709549,43.78680038
3342345,3.72000000,5.34000000,103.00000000,0.50000000,0.84538412,0.80498445,56.63245773,47.27159882
3342346,3.72000000,5.40000000,51.00000000,0.38342822,0.86255288,0.83354664,14.95891190,5.78879976
3342354,3.72000000,5.88000000,58.00000000,1.00000036,1.47693169,1.15256238,18.58877182,7.69680023
3342355,3.72000000,5.94000000,173.00000000,0.84404206,1.46954536,1.20000005,166.95558167,257.06878662
3342356,3.72000000,6.00000000,177.00000000,0.76487517,1.47328079,1.24851918,169.02168274,258.50518799
3342357,3.72000000,6.06000000,85.00000000,0.68808377,1.48431790,1.29799843,39.00056458,25.00200081
3342365,3.72000000,6.54000000,131.00000000,1.26971602,2.23385406,1.71813858,62.79365921,40.22280121
3342366,3.72000000,6.60000000,149.00000000,1.13050699,2.21291208,1.77279437,73.75681305,49.38119888
3342367,3.72000000,6.66000000,209.00000000,0.97454882,2.20552564,1.82778549,164.03636169,207.87480164
3342368,3.72000000,6.72000000,185.00000000,0.81859052,2.21291208,1.88308263,134.34280396,163.87559509
3342369,3.72000000,6.78000000,140.00000000,0.73231107,2.23227215,1.93865931,65.71339417,41.91839981
3342370,3.72000000,6.84000000,133.00000000,0.83411473,2.25901937,1.99449241,64.41643524,42.02999878
3407875,3.78000000,4.98000000,48.00000000,1.19611239,1.04363048,0.77999997,13.58420181,4.79519987
3407876,3.78000000,5.04000000,57.00000000,1.12566590,0.99885416,0.78230429,16.37615013,6.29640007
3407877,3.78000000,5.10000000,61.00000000,1.03533149,0.95944297,0.78917676,15.58350563,5.10839987
3407878,3.78000000,5.16000000,67.00000000,0.92083311,0.92777115,0.80049986,16.97641945,5.70959997
3407879,3.78000000,5.22000000,95.00000000,0.78162420,0.90682924,0.81608826,42.49270630,31.47839928
3407880,3.78000000,5.28000000,104.00000000,0.62566590,0.89944297,0.83570331,56.54600143,48.90240097
3407881,3.78000000,5.34000000,101.00000000,0.52052903,0.90440869,0.85906929,58.58695602,51.58800125
3407882,3.78000000,5.40000000,55.00000000,0.42083317,0.91891629,0.88588941,18.50675964,8.49600029
3407890,3.78000000,5.88000000,49.00000000,0.96970797,1.53548658,1.19096601,15.77564621,6.90840006
3407891,3.78000000,5.94000000,181.00000000,0.84404206,1.52954531,1.23693168,171.29559326,268.87680054
3407892,3.78000000,6.00000000,187.00000000,0.77359545,1.53286850,1.28405607,174.56867981,270.80639648
3407893,3.78000000,6.06000000,70.00000000,0.70483309,1.54271805,1.33221614,25.02589607,11.62080002
3407901,3.78000000,6.54000000,134.00000000,1.21678662,2.28863573,1.74413300,62.00128937,37.81439972
3407902,3.78000000,6.60000000,151.00000000,1.10021472,2.27146673,1.79799891,73.72830963,48.88439941
3407903,3.78000000,6.66000000,206.00000000,0.97454882,2.26552582,1.85224187,162.15432739,212.93640137
3407904,3.78000000,6.72000000,184.00000000,0.84888285,2.27146673,1.90682983,133.22906494,168.13079834
3407905,3.78000000,6.78000000,146.00000000,0.75251424,2.28833437,1.96173394,67.75711060,42.51599884
3407906,3.78000000,6.84000000,138.00000000,0.70294929,2.31103492,2.01692843,64.12032318,39.31200027
3473411,3.84000000,4.98000000,45.00000000,1.12566590,1.08370697,0.83999997,13.12625599,4.48199987
3473412,3.84000000,5.04000000,48.00000000,1.05521929,1.04363048,0.84214014,13.08154678,4.36679983
3473413,3.84000000,5.10000000,52.00000000,0.96970761,1.00929999,0.84852815,13.73468971,4.60799980
3473414,3.84000000,5.16000000,71.00000000,0.86790377,0.98255289,0.85906929,20.90646935,8.42039967
3473415,3.84000000,5.22000000,106.00000000,0.75133181,0.96538413,0.87361318,46.94333267,32.62680054
3473416,3.84000000,5.28000000,99.00000000,0.62566590,0.95944297,0.89196414,58.50671005,53.80199814
3473417,3.84000000,5.34000000,93.00000000,0.53533143,0.96370697,0.91389275,58.07994080,54.14039993
3473418,3.84000000,5.40000000,58.00000000,0.44849485,0.97624958,0.93914855,24.17801094,14.31359959
3473426,3.84000000,5.88000000,78.00000000,1.84404206,1.64954531,1.23109710,32.69388580,18.40679932
3473427,3.84000000,5.94000000,194.00000000,0.84404206,1.58954537,1.27561748,178.07012939,282.96719360
