Ref,x,y,Connectivity,Gate Counts,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment
5832735,4.20000000,6.04000000,290.00000000,191.00000000,0.47849128,0.08411900,203.34614563,0.23677799,1.96642768,0.03451804,5.51639175,8.45463562,130.81938171,91.11840057
5832736,4.20000000,6.08000000,213.00000000,111.00000000,0.35175800,0.12583271,209.01930237,0.35299462,1.35463822,0.03145700,3.72878146,5.92693472,89.15784454,52.74879837
5832737,4.20000000,6.12000000,190.00000000,30.00000000,0.30966100,0.12319095,221.46798706,0.37461963,1.36388671,0.01987500,3.64908743,5.62029076,82.60267639,47.85760117
5832747,4.20000000,6.52000000,326.00000000,19.00000000,0.52205908,0.21571806,143.94285583,0.30409420,1.56717706,0.02030100,2.28274822,5.51469517,165.80526733,120.85919952
5832748,4.20000000,6.56000000,337.00000000,112.00000000,0.53513736,0.19857621,152.16163635,0.28958020,1.55883694,0.06030100,2.64179754,5.81934309,170.68325806,128.58079529
5832749,4.20000000,6.60000000,356.00000000,154.00000000,0.56537801,0.10635610,164.40699768,0.33469453,2.65502787,0.10030100,4.90233612,8.17322063,201.09893799,196.07040405
5832750,4.20000000,6.64000000,412.00000000,241.00000000,0.67208642,0.10238540,175.93041992,0.61497062,3.03527617,0.14030100,5.64186954,9.08235455,330.11471558,514.57922363
5832751,4.20000000,6.68000000,435.00000000,283.00000000,0.69534183,0.10317799,180.54193115,0.65577209,3.03449702,0.18030100,5.58659649,9.20260048,361.34893799,564.69439697
5832752,4.20000000,6.72000000,409.00000000,106.00000000,0.68924499,0.10174301,185.07557678,0.62934911,3.03532934,0.14589000,5.72543192,9.22655201,316.79568481,478.66241455
5832753,4.20000000,6.76000000,371.00000000,27.00000000,0.58992010,0.10236961,197.03503418,0.35617024,2.69797969,0.10589000,5.07661629,8.50973415,219.94375610,230.70880127
5832754,4.20000000,6.80000000,347.00000000,17.00000000,0.56053835,0.18509379,210.23556519,0.29463792,1.55774987,0.06589000,2.81909180,6.16895628,174.92304993,129.40159607
5832755,4.20000000,6.84000000,343.00000000,3.00000000,0.55190951,0.18253848,218.17819214,0.31024170,1.56595302,0.02589000,2.71062255,6.16398573,175.53416443,127.29759979
5898245,4.24000000,5.00000000,100.00000000,3.00000000,0.16346656,0.56841815,54.64609909,0.25659984,0.53808510,0.02577100,0.32518855,1.90101445,29.43216896,10.11040020
5898246,4.24000000,5.04000000,109.00000000,5.00000000,0.17541611,0.23263474,43.95148849,0.25888380,1.06249356,0.02577100,1.47343552,3.07823944,33.32773972,13.64640045
5898247,4.24000000,5.08000000,120.00000000,8.00000000,0.19094558,0.25651133,32.51280975,0.27111807,1.02790344,0.02577100,1.42012513,3.05848575,39.28181458,18.95359993
5898248,4.24000000,5.12000000,130.00000000,41.00000000,0.20925528,0.21083257,22.31633186,0.28065538,0.99989885,0.02577100,1.84041035,3.53162265,43.87931824,22.23200035
5898249,4.24000000,5.16000000,174.00000000,173.00000000,0.27953824,0.17810221,27.54113197,0.21169248,0.97904503,0.02577100,2.38726068,4.44110346,60.72637939,30.63360023
5898250,4.24000000,5.20000000,227.00000000,405.00000000,0.36395282,0.10450654,47.08894730,0.03373408,1.55238473,0.03625809,4.23053789,6.61539412,93.26867676,60.33440018
5898251,4.24000000,5.24000000,213.00000000,338.00000000,0.33499435,0.18399824,332.96096802,0.11365966,0.97116560,0.02654611,2.45489430,4.78318119,78.18303680,40.99679947
5898252,4.24000000,5.28000000,136.00000000,55.00000000,0.22236267,0.21763058,340.02810669,0.26304513,0.97851241,0.02577100,1.67337787,3.58324003,44.14614868,21.54719925
5898253,4.24000000,5.32000000,115.00000000,15.00000000,0.18623525,0.27640489,329.58743286,0.23773389,0.96551800,0.02577100,1.08240104,2.90979910,31.67564774,11.75199986
5898254,4.24000000,5.36000000,105.00000000,2.00000000,0.17136621,0.35011256,316.77545166,0.22764356,0.76335406,0.02577100,0.82130665,2.48006845,27.41080284,8.82079983
5898255,4.24000000,5.40000000,99.00000000,1.00000000,0.16483627,0.39604092,307.95373535,0.24576303,0.68123329,0.02577100,0.69393116,2.28697443,26.40393066,8.34560013
5898256,4.24000000,5.44000000,100.00000000,1.00000000,0.16310968,0.58723980,302.38034058,0.27643800,0.55839121,0.00413000,0.29803231,1.86825895,29.55665398,10.22080040
5898268,4.24000000,5.92000000,327.00000000,225.00000000,0.50656539,0.06168647,169.86491394,0.41764873,3.25855327,0.01704400,7.14865208,10.15845680,226.07339478,313.66400146
5898269,4.24000000,5.96000000,379.00000000,203.00000000,0.59237868,0.06977038,178.51541138,0.66935706,3.25756669,0.05704400,6.76291370,10.32925701,342.07089233,611.98077393
5898270,4.24000000,6.00000000,385.00000000,192.00000000,0.59172595,0.06984764,182.94343567,0.67048550,3.25792050,0.05421100,6.75394535,10.31785393,347.09173584,616.11840820
5898271,4.24000000,6.04000000,284.00000000,215.00000000,0.46347472,0.08610249,199.31523132,0.27371952,2.31765151,0.01421100,5.46566916,8.22451115,132.12675476,95.51039886
5898283,4.24000000,6.52000000,323.00000000,10.00000000,0.52216476,0.21602643,148.17842102,0.33968800,1.60621488,0.02030100,2.29644370,5.51131535,168.14743042,127.11360168
5898284,4.24000000,6.56000000,333.00000000,84.00000000,0.53257817,0.19942752,155.19779968,0.32414407,1.59807861,0.06030100,2.66295815,5.79300737,172.10798645,133.30720520
5898285,4.24000000,6.60000000,359.00000000,161.00000000,0.56609327,0.10801844,166.20083618,0.38543701,2.69731259,0.10030100,4.87072563,8.11521339,216.17926025,231.28320312
5898286,4.24000000,6.64000000,410.00000000,241.00000000,0.66718763,0.10369076,175.98883057,0.65506035,3.07526278,0.14030100,5.59504366,8.99205399,336.07870483,534.05120850
5898287,4.24000000,6.68000000,433.00000000,279.00000000,0.68800974,0.10493449,180.24786377,0.69423264,3.07449389,0.18030100,5.51836538,9.07701588,368.46087646,587.42877197
5898288,4.24000000,6.72000000,403.00000000,125.00000000,0.68195307,0.10219859,184.44065857,0.66915411,3.07531261,0.14589000,5.70082664,9.15713787,320.29135132,495.60800171
5898289,4.24000000,6.76000000,370.00000000,27.00000000,0.58822322,0.10255348,194.38156128,0.40548822,2.73790789,0.10589000,5.07760859,8.48986530,226.68704224,248.48959351
5898290,4.24000000,6.80000000,347.00000000,15.00000000,0.55523765,0.18423745,206.31210327,0.32709584,1.59701812,0.06589000,2.84986591,6.15397072,180.93200684,139.80799866
5898291,4.24000000,6.84000000,341.00000000,4.00000000,0.54814672,0.18440773,213.37083435,0.34369579,1.60502064,0.02589000,2.68804312,6.11172485,178.30932617,133.00320435
5963781,4.28000000,5.00000000,101.00000000,4.00000000,0.16386448,0.56669682,62.82988739,0.23546761,0.51655871,0.02852600,0.32114971,1.90621531,27.77695656,9.11680031
5963782,4.28000000,5.04000000,101.00000000,11.00000000,0.17225550,0.12435201,57.78748322,0.21122587,1.00886309,0.06577100,2.53782153,4.17219973,24.92784882,7.47520018
5963783,4.28000000,5.08000000,132.00000000,23.00000000,0.21197116,0.14645278,55.54869843,0.21757604,0.99827963,0.06577100,2.50502825,4.26475906,41.09093857,18.63199997
5963784,4.28000000,5.12000000,151.00000000,35.00000000,0.23635077,0.16320059,39.12779617,0.20424238,0.96609551,0.06577100,2.40214252,4.26601696,48.94518280,23.74080086
5963785,4.28000000,5.16000000,171.00000000,154.00000000,0.27314234,0.22328120,25.02248192,0.17947537,0.94201720,0.06577100,1.92629957,3.92078805,55.98775101,27.39520073
5963786,4.28000000,5.20000000,207.00000000,332.00000000,0.33511972,0.10187287,32.51314545,0.03602555,1.59041536,0.07054310,4.22719955,6.42947721,81.96682739,51.77920151
5963787,4.28000000,5.24000000,205.00000000,242.00000000,0.32140228,0.18016306,330.59075928,0.09499740,0.93212658,0.06607856,2.51659465,4.73474455,73.53077698,37.99679947
5963788,4.28000000,5.28000000,147.00000000,74.00000000,0.24611256,0.21492551,326.17852783,0.18032531,0.93928438,0.06577100,1.71182609,3.79339290,43.88913345,19.69599915
5963789,4.28000000,5.32000000,119.00000000,19.00000000,0.19503237,0.21473898,314.35052490,0.17911823,0.84594083,0.06577100,1.51620758,3.37833595,28.86357498,9.17119980
5963790,4.28000000,5.36000000,105.00000000,6.00000000,0.17357622,0.25941053,304.73580933,0.19300799,0.67598355,0.06577100,1.22970331,2.89972115,24.44613647,7.04479980
5963791,4.28000000,5.40000000,101.00000000,-1.00000000,0.16516198,0.37331560,298.64654541,0.22143762,0.50320572,0.04413000,0.75509375,2.35788107,25.04960442,7.56960011
5963792,4.28000000,5.44000000,101.00000000,1.00000000,0.16334033,0.58452564,294.61468506,0.25690594,0.53767842,0.00413000,0.29273844,1.87391496,27.90706825,9.22399998
5963803,4.28000000,5.88000000,85.00000000,20.00000000,0.14211576,0.28717515,26.24859238,0.26757076,0.77187824,0.01195000,1.20448458,2.49374843,26.68456459,11.54399967
5963804,4.28000000,5.92000000,306.00000000,193.00000000,0.46440527,0.06274266,169.38330078,0.48969448,3.29853272,0.02081587,6.83496618,9.64432907,234.69207764,357.18240356
5963805,4.28000000,5.96000000,369.00000000,187.00000000,0.57144701,0.06947885,178.54414368,0.72184682,3.29756117,0.05828225,6.76994944,10.16638660,346.85681152,633.97277832
5963806,4.28000000,6.00000000,375.00000000,191.00000000,0.57196683,0.06943857,182.74047852,0.72209537,3.29790974,0.05551248,6.77038336,10.17395878,350.68780518,637.09600830
5963807,4.28000000,6.04000000,253.00000000,202.00000000,0.42401296,0.08820436,199.16842651,0.32409504,2.35759020,0.01856758,5.18733978,7.77229834,127.02578735,100.03679657
5963808,4.28000000,6.08000000,81.00000000,37.00000000,0.14017433,0.27963099,332.15838623,0.27356705,0.78483641,0.01195000,1.23087239,2.50984287,25.97006035,11.52480030
5963819,4.28000000,6.52000000,326.00000000,8.00000000,0.52143210,0.21615174,151.65614319,0.37714913,1.64529896,0.02030100,2.30326128,5.50585079,175.62921143,138.26240540
5963820,4.28000000,6.56000000,332.00000000,49.00000000,0.53117675,0.21438302,157.72518921,0.35895720,1.63681233,0.06030100,2.47567725,5.57993650,176.64764404,141.54559326
5963821,4.28000000,6.60000000,360.00000000,161.00000000,0.56809115,0.10719337,167.63984680,0.43511450,2.77773952,0.10030100,4.89070320,8.16074848,227.67424011,259.90078735
5963822,4.28000000,6.64000000,406.00000000,251.00000000,0.66463822,0.10436545,176.11584473,0.69341999,3.11524963,0.14030100,5.57092476,8.94580078,340.30609131,549.07843018
5963823,4.28000000,6.68000000,431.00000000,299.00000000,0.68373114,0.10585127,180.10418701,0.73082298,3.11449051,0.18030100,5.48094225,9.00947666,374.60122681,607.88800049
5963824,4.28000000,6.72000000,401.00000000,116.00000000,0.67739755,0.10345994,184.01347351,0.70730591,3.11529636,0.14589000,5.65199757,9.07069683,324.87747192,509.22720337
5963825,4.28000000,6.76000000,367.00000000,33.00000000,0.58688307,0.10450398,192.42707825,0.45386541,2.77783799,0.10589000,5.02554512,8.40067768,233.79533386,268.17120361
5963826,4.28000000,6.80000000,343.00000000,17.00000000,0.54938537,0.18407921,203.12258911,0.36020240,1.63595128,0.06589000,2.86732292,6.12408352,183.34530640,146.31840515
5963827,4.28000000,6.84000000,338.00000000,6.00000000,0.54319155,0.18381827,209.37390137,0.37926978,1.64413309,0.02589000,2.69584012,6.09378481,182.40435791,142.02239990
6029317,4.32000000,5.00000000,113.00000000,7.00000000,0.18002844,0.23660506,81.81111145,0.24031374,0.85722125,0.02852600,1.44997370,3.09217072,33.07256317,12.44320011
6029318,4.32000000,5.04000000,115.00000000,14.00000000,0.18742347,0.25308740,83.78182220,0.20283997,0.79932177,0.06852600,1.33810484,3.05057454,30.51299095,10.59679985
6029319,4.32000000,5.08000000,126.00000000,13.00000000,0.20301653,0.14347002,65.95079041,0.17549631,0.97173387,0.10577100,2.44908500,4.21686840,34.01745224,13.24639988
6029320,4.32000000,5.12000000,146.00000000,34.00000000,0.23674645,0.19866329,49.26523209,0.16259086,0.93418187,0.10577100,2.00051498,3.86979413,43.31738663,19.42720032
6029321,4.32000000,5.16000000,204.00000000,161.00000000,0.32613185,0.10107753,132.41291809,0.12411641,1.64507854,0.10577100,4.29705334,6.36757708,93.96833038,76.50879669
6029322,4.32000000,5.20000000,199.00000000,309.00000000,0.32223582,0.10068849,31.99948883,0.03122321,1.62892365,0.10880262,4.20400286,6.34164476,74.46173096,43.76319885
6029323,4.32000000,5.24000000,200.00000000,217.00000000,0.31259191,0.18217206,325.25967407,0.07541492,0.89265257,0.10596252,2.44914079,4.64357996,70.97290802,36.49280167
6029324,4.32000000,5.28000000,149.00000000,91.00000000,0.24530698,0.21266687,314.33486938,0.13613248,0.90012431,0.10577100,1.71779883,3.80723739,40.73753738,16.32480049
6029325,4.32000000,5.32000000,125.00000000,19.00000000,0.20315884,0.22533268,288.37802124,0.14137277,0.72769386,0.10577100,1.48433483,3.36597371,29.02274704,8.76480007
6029326,4.32000000,5.36000000,108.00000000,6.00000000,0.17935529,0.26132485,286.04330444,0.17061664,0.59069759,0.08413000,1.23870623,2.93678188,23.87000847,6.59200001
6029327,4.32000000,5.40000000,105.00000000,4.00000000,0.17097120,0.36856908,285.59628296,0.20667909,0.52026492,0.04413000,0.78398275,2.41438746,25.17783737,7.47039986
6029328,4.32000000,5.44000000,101.00000000,1.00000000,0.16670173,0.37624094,284.34204102,0.24406409,0.53387016,0.00413000,0.75972509,2.35961938,26.71007347,8.60960007
6029339,4.32000000,5.88000000,133.00000000,30.00000000,0.22441766,0.22230507,82.45407104,0.17377149,0.74060380,0.03851700,1.89089203,3.56171155,43.60290909,18.35680008
6029340,4.32000000,5.92000000,296.00000000,146.00000000,0.44983387,0.06214375,170.63482666,0.54760599,3.33851266,0.05467450,6.89327383,9.53744984,242.15786743,386.54400635
6029341,4.32000000,5.96000000,352.00000000,212.00000000,0.53729612,0.07008204,178.02706909,0.78629708,3.33755589,0.07715452,6.69085455,9.81540871,348.90652466,655.41918945
6029342,4.32000000,6.00000000,356.00000000,203.00000000,0.54066330,0.07001586,182.96678162,0.78428829,3.33789921,0.07508419,6.70967531,9.85077000,351.93237305,658.30560303
6029343,4.32000000,6.04000000,243.00000000,135.00000000,0.40916684,0.08688560,196.54284668,0.36741817,2.39753151,0.05385866,5.26602840,7.69274330,127.67692566,106.29599762
6029344,4.32000000,6.08000000,136.00000000,44.00000000,0.22422060,0.21793510,276.35397339,0.18805018,0.75597620,0.03496700,1.93840837,3.59566402,45.93067551,20.00480080
6029355,4.32000000,6.52000000,324.00000000,8.00000000,0.51959342,0.21633859,154.59031677,0.41664493,1.68442607,0.02030100,2.30769110,5.49376106,180.12864685,147.44960022
6029356,4.32000000,6.56000000,332.00000000,38.00000000,0.52989548,0.21489401,159.83720398,0.39484188,1.67493355,0.06030100,2.45810580,5.56657267,183.05551147,152.70559692
6029357,4.32000000,6.60000000,360.00000000,129.00000000,0.57062054,0.10819013,168.79132080,0.48388284,2.81767297,0.10030100,4.87598085,8.14113235,236.25808716,278.23999023
6029358,4.32000000,6.64000000,406.00000000,274.00000000,0.66347533,0.10473944,176.25393677,0.73050570,3.15523696,0.14030100,5.55784273,8.92199993,348.27011108,570.87841797
6029359,4.32000000,6.68000000,428.00000000,297.00000000,0.68123084,0.10636516,180.02368164,0.76612425,3.15448761,0.18030100,5.45852327,8.97123814,381.00900269,629.64001465
6029360,4.32000000,6.72000000,400.00000000,122.00000000,0.67484182,0.10420369,183.71273804,0.74403661,3.15528059,0.14589000,5.63441896,9.02120113,329.20083618,519.61761475
6029361,4.32000000,6.76000000,367.00000000,33.00000000,0.58709562,0.10631490,191.04095459,0.50135732,2.81777024,0.10589000,4.97954845,8.33033180,242.24317932,287.10079956
6029362,4.32000000,6.80000000,340.00000000,16.00000000,0.54436982,0.18805361,200.58547974,0.39494890,1.67412901,0.06589000,2.79628325,6.03130245,187.72357178,155.56959534
6029363,4.32000000,6.84000000,335.00000000,11.00000000,0.53712702,0.18534686,205.99984741,0.41713700,1.68328726,0.02589000,2.68002820,6.03463221,187.72534180,153.50559998
6094853,4.36000000,5.00000000,115.00000000,6.00000000,0.18315375,0.25397882,92.75176239,0.23465823,0.82328767,0.02852600,1.32790327,3.01032996,32.92818451,12.02719975
6094854,4.36000000,5.04000000,114.00000000,7.00000000,0.18348536,0.25882331,92.41661835,0.18634373,0.73653293,0.06852600,1.28535283,2.98472238,28.35118675,8.99199963
6094855,4.36000000,5.08000000,117.00000000,16.00000000,0.19582263,0.16809097,94.66693878,0.15147872,0.91470152,0.10852600,2.05143213,3.82616901,26.82664680,7.95200014
6094856,4.36000000,5.12000000,144.00000000,40.00000000,0.23265088,0.19206940,66.41209412,0.13222949,0.90505761,0.14577100,2.05406451,3.90146923,40.03803635,16.68479919
6094857,4.36000000,5.16000000,201.00000000,180.00000000,0.32238784,0.10088668,140.23664856,0.13640946,1.68449163,0.14577100,4.32452536,6.33690691,89.97360229,71.79039764
6094858,4.36000000,5.20000000,194.00000000,307.00000000,0.31595165,0.09982060,41.23615646,0.02264004,1.66776419,0.14798544,4.19567919,6.30674314,69.31813049,37.55199814
6094859,4.36000000,5.24000000,200.00000000,183.00000000,0.30882886,0.18372773,310.44833374,0.05469414,0.85322756,0.14591002,2.38706708,4.59596300,70.33606720,35.81280136
6094860,4.36000000,5.28000000,145.00000000,95.00000000,0.23705414,0.20813116,296.25183105,0.10364679,0.86104149,0.14577100,1.71248066,3.78320742,37.24802399,13.84959984
6094861,4.36000000,5.32000000,121.00000000,15.00000000,0.20271221,0.24385074,262.54507446,0.13386738,0.61154926,0.12413000,1.39316273,3.23208547,26.64815331,7.66879988
6094862,4.36000000,5.36000000,114.00000000,5.00000000,0.18651433,0.33474889,265.46585083,0.16978237,0.61294335,0.08413000,0.91719335,2.64607072,25.77841377,7.51200008
6094863,4.36000000,5.40000000,107.00000000,6.00000000,0.17661245,0.35167423,270.92446899,0.20349495,0.59072626,0.04413000,0.85171157,2.51214862,25.61034775,7.74560022
6094864,4.36000000,5.44000000,104.00000000,1.00000000,0.17061129,0.36072636,272.68338013,0.24010725,0.58645260,0.00413000,0.82163286,2.43792248,27.32505798,8.81919956
6094875,4.36000000,5.88000000,153.00000000,31.00000000,0.25142986,0.17395340,112.44873047,0.17848380,0.91194499,0.03851700,2.42675567,4.26183748,53.67906952,24.21759987
6094876,4.36000000,5.92000000,295.00000000,115.00000000,0.44312984,0.06234781,171.64721680,0.60025358,3.37849355,0.07851700,6.90955067,9.45061016,249.49899292,405.69281006
6094877,4.36000000,5.96000000,337.00000000,213.00000000,0.51568586,0.07309859,178.47358704,0.84089226,3.37755060,0.10820730,6.45638800,9.41549206,351.19833374,677.45440674
6094878,4.36000000,6.00000000,341.00000000,221.00000000,0.51509511,0.07284845,182.33679199,0.84190714,3.37788892,0.10674097,6.46038294,9.42623997,353.40298462,679.62878418
6094879,4.36000000,6.04000000,239.00000000,130.00000000,0.40135574,0.08735028,194.45153809,0.40927565,2.43747497,0.07496700,5.27552843,7.59866905,130.80273438,114.64320374
6094880,4.36000000,6.08000000,145.00000000,43.00000000,0.24629518,0.17080320,252.59515381,0.18656905,0.88324112,0.03496700,2.45749688,4.25681591,49.99521255,22.14399910
6094891,4.36000000,6.52000000,319.00000000,6.00000000,0.51658601,0.21719937,157.10383606,0.45811242,1.72359324,0.02030100,2.30233288,5.46697330,182.73559570,154.38560486
6094892,4.36000000,6.56000000,329.00000000,23.00000000,0.52791214,0.21539389,161.67720032,0.43281943,1.71326697,0.06030100,2.42779636,5.54969454,186.28410339,159.28799438
6094893,4.36000000,6.60000000,361.00000000,113.00000000,0.57326716,0.10901945,169.71766663,0.53159380,2.85760856,0.10030100,4.86448002,8.12889385,245.09829712,296.65438843
6094894,4.36000000,6.64000000,407.00000000,286.00000000,0.66337889,0.10506171,176.38281250,0.76636034,3.19522452,0.14030100,5.54553938,8.90765762,355.77783203,588.44958496
6094895,4.36000000,6.68000000,428.00000000,311.00000000,0.68007737,0.10666537,179.97444153,0.80017090,3.19448447,0.18030100,5.44455290,8.95101643,391.04211426,656.64801025
6094896,4.36000000,6.72000000,398.00000000,129.00000000,0.67370844,0.10466108,183.48858643,0.77934486,3.19526505,0.14589000,5.64181232,8.99390602,334.92272949,534.53759766
6094897,4.36000000,6.76000000,370.00000000,37.00000000,0.58811355,0.10769361,190.00073242,0.54796433,2.85770416,0.10589000,4.96179438,8.28400898,254.26638794,311.01119995
6094898,4.36000000,6.80000000,339.00000000,18.00000000,0.53976566,0.19086973,198.49620056,0.43224660,1.71251273,0.06589000,2.73339272,5.96127319,192.65126038,164.29440308
6094899,4.36000000,6.84000000,331.00000000,14.00000000,0.53101134,0.18810663,203.20883179,0.45762861,1.72248030,0.02589000,2.65418124,5.95600128,191.39300537,162.41600037
6160389,4.40000000,5.00000000,112.00000000,5.00000000,0.18030138,0.24901676,101.24645233,0.22852543,0.78472346,0.02852600,1.34046495,3.01640868,30.96236992,10.61279964
6160390,4.40000000,5.04000000,116.00000000,4.00000000,0.18759266,0.32206428,106.98928833,0.19551325,0.66019976,0.06852600,0.98807174,2.70546269,29.62404823,9.76640034
6160391,4.40000000,5.08000000,120.00000000,14.00000000,0.19449282,0.33379212,114.87254333,0.16222173,0.63586551,0.10852600,0.95990771,2.70594311,28.22123528,8.65919971
6160392,4.40000000,5.12000000,137.00000000,45.00000000,0.22162813,0.18338586,93.25744629,0.11690529,0.88024014,0.14378300,2.07942009,3.89703631,36.00131989,13.97280025
6160393,4.40000000,5.16000000,199.00000000,195.00000000,0.31741965,0.09963961,145.25181580,0.14891039,1.72275949,0.14378300,4.34062243,6.32711649,86.05482483,65.85759735
6160394,4.40000000,5.20000000,195.00000000,309.00000000,0.31365767,0.09931068,70.41682434,0.01487140,1.70684338,0.14602758,4.19370508,6.29991817,69.56755829,36.87519836
6160395,4.40000000,5.24000000,199.00000000,162.00000000,0.30748144,0.18468726,278.55868530,0.04157885,0.86513358,0.14392395,2.33316135,4.57399750,69.42858124,35.02239990
