Ref,x,y,Connectivity,Metric Mean Penn Distance,Metric Mean Shortest-Path Angle,Metric Mean Shortest-Path Distance,Metric Mean Straight-Line Distance,Metric Node Count,Point First Moment,Point Second Moment
2686976,3.12000000,4.80000000,110.00000000,0.35280713,2.00594020,2.17056370,1.81775653,1866.00000000,108.65583801,138.60000610
2686977,3.12000000,4.86000000,124.00000000,0.33625922,1.98272622,2.11246014,1.77620101,1866.00000000,106.06522369,127.95480347
2686978,3.12000000,4.92000000,122.00000000,0.31891778,1.93686152,2.05507398,1.73615623,1866.00000000,99.93543243,116.22239685
2686979,3.12000000,4.98000000,129.00000000,0.30266896,1.90388083,2.00041413,1.69774532,1866.00000000,99.44219971,109.31759644
2686980,3.12000000,5.04000000,139.00000000,0.28656602,1.83109081,1.94763637,1.66107035,1866.00000000,101.42721558,105.58080292
2686981,3.12000000,5.10000000,154.00000000,0.27115494,1.76517606,1.89737964,1.62622476,1866.00000000,104.20065308,100.56960297
2686982,3.12000000,5.16000000,193.00000000,0.25604752,1.41233861,1.84933949,1.59329200,1866.00000000,111.39221954,96.48000336
2686983,3.12000000,5.22000000,198.00000000,0.24765110,1.34896958,1.81000924,1.56235814,1866.00000000,109.89238739,91.63439941
2686984,3.12000000,5.28000000,210.00000000,0.24128747,1.30875957,1.77476847,1.53348100,1866.00000000,111.90339661,87.41880035
2686985,3.12000000,5.34000000,220.00000000,0.23642351,1.28159618,1.74311578,1.50669229,1866.00000000,117.61150360,90.70559692
2686986,3.12000000,5.40000000,211.00000000,0.22986390,1.24125576,1.71187103,1.48200715,1866.00000000,109.14730072,80.60399628
2686987,3.12000000,5.46000000,197.00000000,0.22318980,1.25392807,1.68260789,1.45941806,1866.00000000,95.31313324,66.14640045
2686988,3.12000000,5.52000000,182.00000000,0.22076370,1.31971431,1.65967238,1.43890870,1866.00000000,85.92118073,56.35800171
2686989,3.12000000,5.58000000,174.00000000,0.21811976,1.34088790,1.63862097,1.42050123,1866.00000000,79.96501923,49.89239883
2686990,3.12000000,5.64000000,168.00000000,0.21568803,1.35400665,1.61990774,1.40421963,1866.00000000,75.34963989,45.35279846
2686991,3.12000000,5.70000000,168.00000000,0.21159443,1.34401989,1.60167646,1.39008200,1866.00000000,75.22964478,44.99639893
2686992,3.12000000,5.76000000,159.00000000,0.20675074,1.31959939,1.58485878,1.37810802,1866.00000000,69.93422699,41.42879868
2686993,3.12000000,5.82000000,157.00000000,0.20191777,1.28090394,1.57023680,1.36831892,1866.00000000,68.53838348,40.63320160
2686994,3.12000000,5.88000000,160.00000000,0.19720060,1.19180369,1.55794239,1.36074185,1866.00000000,70.85813141,43.17119980
2686995,3.12000000,5.94000000,279.00000000,0.19330534,1.14316607,1.54870045,1.35539508,1866.00000000,212.40258789,238.35960388
2686996,3.12000000,6.00000000,271.00000000,0.19045311,1.11972642,1.54274833,1.35229516,1866.00000000,208.93511963,236.44079590
2686997,3.12000000,6.06000000,153.00000000,0.18907055,1.19809818,1.54051065,1.35144007,1866.00000000,75.99937439,54.20520020
2686998,3.12000000,6.12000000,147.00000000,0.19233204,1.31181061,1.54514480,1.35281277,1866.00000000,77.62199402,59.09400177
2686999,3.12000000,6.18000000,139.00000000,0.19557993,1.43102396,1.55197132,1.35639143,1866.00000000,79.57408905,65.16359711
2687000,3.12000000,6.24000000,138.00000000,0.20020878,1.57723212,1.56235278,1.36214399,1866.00000000,85.58719635,73.88999939
2687002,3.12000000,6.36000000,63.00000000,0.20653512,1.59220231,1.58651304,1.37997794,1866.00000000,22.75083542,10.65600014
2687003,3.12000000,6.42000000,75.00000000,0.20377028,1.52855480,1.59581697,1.39204669,1866.00000000,31.06717300,16.14240074
2687005,3.12000000,6.54000000,110.00000000,0.19930863,1.56981778,1.62181675,1.42250812,1866.00000000,41.03760147,20.01600075
2687006,3.12000000,6.60000000,144.00000000,0.19523726,1.41414666,1.63615644,1.44091916,1866.00000000,74.14797211,58.87799835
2687007,3.12000000,6.66000000,214.00000000,0.19732633,1.37408280,1.65882313,1.46149683,1866.00000000,162.38017273,183.73320007
2687008,3.12000000,6.72000000,196.00000000,0.20049061,1.38272631,1.68472171,1.48423111,1866.00000000,139.93341064,150.80400085
2687009,3.12000000,6.78000000,153.00000000,0.20472683,1.38382351,1.71381271,1.50908589,1866.00000000,81.72128296,65.99160004
2687010,3.12000000,6.84000000,128.00000000,0.20926097,1.37959027,1.74526644,1.53600550,1866.00000000,65.72747040,52.88040161
2687011,3.12000000,6.90000000,44.00000000,0.27387121,2.43375683,1.83879244,1.56492126,1866.00000000,9.18881893,2.21399999
2687012,3.12000000,6.96000000,62.00000000,0.26091069,1.82217336,1.85665905,1.59574842,1866.00000000,14.82534313,4.60080004
2687013,3.12000000,7.02000000,57.00000000,0.27892217,1.83614051,1.90731955,1.62839746,1866.00000000,12.70729828,3.69720006
2687014,3.12000000,7.08000000,56.00000000,0.30045024,1.85030711,1.96321976,1.66276956,1866.00000000,13.25998306,4.15080023
2687015,3.12000000,7.14000000,55.00000000,0.32198787,1.85752571,2.02074146,1.69875348,1866.00000000,14.43946171,4.83120012
2752513,3.18000000,4.86000000,11.00000000,0.38799298,2.85331082,2.17224050,1.78424752,1866.00000000,1.96197581,0.44999999
2752518,3.18000000,5.16000000,147.00000000,0.25473496,1.46929085,1.85679173,1.60205674,1866.00000000,86.42794037,70.50599670
2752519,3.18000000,5.22000000,159.00000000,0.24445529,1.37224817,1.81573963,1.57128429,1866.00000000,83.37889862,61.84080124
2752520,3.18000000,5.28000000,178.00000000,0.23859447,1.32820022,1.78117764,1.54258323,1866.00000000,89.00823212,61.44480133
2752521,3.18000000,5.34000000,186.00000000,0.23466638,1.30737936,1.75065100,1.51598465,1866.00000000,93.84863281,64.82879639
2752522,3.18000000,5.40000000,173.00000000,0.23159918,1.31188774,1.72310174,1.49150252,1866.00000000,84.71258545,56.86920166
2752524,3.18000000,5.52000000,141.00000000,0.23743357,1.49442756,1.68620729,1.44877374,1866.00000000,65.17054749,38.62080002
2752525,3.18000000,5.58000000,137.00000000,0.23373351,1.47320342,1.66424394,1.43051040,1866.00000000,61.41493225,35.01359940
2752526,3.18000000,5.64000000,124.00000000,0.23095730,1.50277364,1.64531136,1.41435397,1866.00000000,52.04916763,26.89559937
2752527,3.18000000,5.70000000,145.00000000,0.21743260,1.39301956,1.61775136,1.40031874,1866.00000000,64.08887482,36.03960037
2752528,3.18000000,5.76000000,144.00000000,0.21153739,1.37481296,1.59996092,1.38842356,1866.00000000,63.03536224,35.58959961
2752529,3.18000000,5.82000000,144.00000000,0.20382026,1.35127532,1.58251691,1.37869668,1866.00000000,63.22658157,36.88199997
2752530,3.18000000,5.88000000,146.00000000,0.19413315,1.32467961,1.56530595,1.37117279,1866.00000000,65.39454651,39.93479919
2752531,3.18000000,5.94000000,268.00000000,0.18712881,1.19702387,1.55301619,1.36588740,1866.00000000,207.10375977,236.05560303
2752532,3.18000000,6.00000000,258.00000000,0.18364583,1.19573796,1.54650927,1.36286354,1866.00000000,199.86187744,229.81680298
2752533,3.18000000,6.06000000,138.00000000,0.18559568,1.33482313,1.54769516,1.36209953,1866.00000000,67.50594330,47.21400070
2752534,3.18000000,6.12000000,132.00000000,0.19554487,1.44176197,1.55911672,1.36357188,1866.00000000,68.44828033,50.98320007
2752535,3.18000000,6.18000000,129.00000000,0.20593694,1.51325059,1.57318044,1.36724353,1866.00000000,72.65216064,57.79800034
2752536,3.18000000,6.24000000,125.00000000,0.22137667,1.71599424,1.59445298,1.37307632,1866.00000000,77.52507782,65.58480072
2752538,3.18000000,6.36000000,48.00000000,0.24044280,1.75843799,1.63146114,1.39101827,1866.00000000,19.28484917,10.55879974
2752539,3.18000000,6.42000000,45.00000000,0.23410861,1.70770574,1.63723373,1.40312505,1866.00000000,18.68052673,10.58759975
2752541,3.18000000,6.54000000,105.00000000,0.22224320,1.82015419,1.65587866,1.43363547,1866.00000000,40.34215546,20.40480042
2752542,3.18000000,6.60000000,139.00000000,0.20748395,1.55030596,1.65954781,1.45206392,1866.00000000,72.03242493,57.13560104
2752543,3.18000000,6.66000000,206.00000000,0.20469856,1.46452594,1.67736518,1.47266662,1866.00000000,159.36932373,182.82600403
2752544,3.18000000,6.72000000,177.00000000,0.20502043,1.42242861,1.70045161,1.49543118,1866.00000000,124.96492767,136.15919495
2752545,3.18000000,6.78000000,119.00000000,0.20493747,1.40912592,1.72525764,1.52032018,1866.00000000,51.86052322,33.64559937
2752546,3.18000000,6.84000000,102.00000000,0.20881455,1.43732536,1.75608957,1.54727495,1866.00000000,40.24629974,22.07880020
2752547,3.18000000,6.90000000,44.00000000,0.32155466,2.43360472,1.89777470,1.57622004,1866.00000000,9.98778820,2.70000005
2752548,3.18000000,6.96000000,47.00000000,0.30286077,2.02139759,1.90992463,1.60706389,1866.00000000,10.08119678,2.76839995
2752549,3.18000000,7.02000000,56.00000000,0.29999572,1.93922675,1.93970776,1.63971198,1866.00000000,14.22602177,5.01480007
2752550,3.18000000,7.08000000,54.00000000,0.31289172,1.87183118,1.98695469,1.67406297,1866.00000000,13.68880939,4.66919994
2752551,3.18000000,7.14000000,53.00000000,0.32986957,1.87315404,2.03987360,1.71000397,1866.00000000,14.74534321,5.32439995
2818049,3.24000000,4.86000000,10.00000000,0.43825662,2.85188365,2.23210597,1.79384947,1866.00000000,2.18010521,0.61919999
2818050,3.24000000,4.92000000,28.00000000,0.63747197,2.54664445,2.39155102,1.75407910,1866.00000000,8.87044525,4.34159994
2818051,3.24000000,4.98000000,32.00000000,0.65001929,2.60950828,2.36597133,1.71595192,1866.00000000,11.54159832,6.77880001
2818052,3.24000000,5.04000000,28.00000000,0.66955316,2.70428967,2.34912896,1.67957580,1866.00000000,7.69015694,3.25799990
2818053,3.24000000,5.10000000,29.00000000,0.69842863,2.83002543,2.34347558,1.64504683,1866.00000000,8.11961460,3.03480005
2818054,3.24000000,5.16000000,123.00000000,0.25496656,1.48756659,1.86741805,1.61245143,1866.00000000,62.42569351,41.41439819
2818055,3.24000000,5.22000000,124.00000000,0.24298260,1.41551256,1.82485330,1.58187068,1866.00000000,55.78517151,33.44760132
2818056,3.24000000,5.28000000,133.00000000,0.23812582,1.38321126,1.79149032,1.55336452,1866.00000000,55.34735870,30.16440010
2818057,3.24000000,5.34000000,130.00000000,0.23847161,1.43186545,1.76544261,1.52697098,1866.00000000,54.40774155,30.61800003
2818058,3.24000000,5.40000000,95.00000000,0.25357693,1.70921803,1.75628304,1.50270605,1866.00000000,36.65760803,19.72800064
2818060,3.24000000,5.52000000,81.00000000,0.26164666,1.61376011,1.72204149,1.46039474,1866.00000000,33.56161118,17.01359940
2818061,3.24000000,5.58000000,75.00000000,0.25837144,1.64837146,1.70067167,1.44230020,1866.00000000,28.42178154,13.12559986
2818062,3.24000000,5.64000000,65.00000000,0.27122113,1.97428370,1.69750309,1.42628193,1866.00000000,27.06114197,13.74479961
2818063,3.24000000,5.70000000,80.00000000,0.23722827,1.65972650,1.64958024,1.41235197,1866.00000000,31.04808044,14.88599968
2818064,3.24000000,5.76000000,100.00000000,0.22226283,1.46263289,1.62279701,1.40053415,1866.00000000,38.50801468,18.52560043
2818065,3.24000000,5.82000000,112.00000000,0.21255477,1.42838764,1.60341251,1.39085782,1866.00000000,44.09309387,21.93120003
2818066,3.24000000,5.88000000,125.00000000,0.19853081,1.46817982,1.58190191,1.38337100,1866.00000000,53.83493805,30.44519997
2818067,3.24000000,5.94000000,255.00000000,0.18141912,1.21488583,1.55955434,1.37813520,1866.00000000,198.02784729,229.65480042
2818068,3.24000000,6.00000000,253.00000000,0.17985052,1.27442634,1.55503595,1.37518537,1866.00000000,198.15351868,230.52239990
2818069,3.24000000,6.06000000,134.00000000,0.19312897,1.51341450,1.56764853,1.37451959,1866.00000000,68.93354034,48.27600098
2818070,3.24000000,6.12000000,129.00000000,0.20611919,1.55157709,1.58222091,1.37610173,1866.00000000,69.47519684,51.41159821
2818071,3.24000000,6.18000000,128.00000000,0.22034778,1.59991598,1.60021377,1.37986588,1866.00000000,74.83672333,59.75279999
2818072,3.24000000,6.24000000,125.00000000,0.24246749,1.74963081,1.62822974,1.38576221,1866.00000000,79.49005890,67.03559875
2818074,3.24000000,6.36000000,40.00000000,0.27945060,1.85808408,1.68321705,1.40376651,1866.00000000,16.72465706,9.78120041
2818075,3.24000000,6.42000000,37.00000000,0.27390209,1.91201138,1.68979752,1.41589534,1866.00000000,18.47762108,11.91959953
2818077,3.24000000,6.54000000,100.00000000,0.24453929,1.82660735,1.69095933,1.44642007,1866.00000000,40.63576889,22.75919914
2818078,3.24000000,6.60000000,131.00000000,0.21921316,1.54557514,1.68407190,1.46485877,1866.00000000,66.15783691,51.20999908
2818079,3.24000000,6.66000000,210.00000000,0.20943995,1.45945621,1.69492006,1.48548019,1866.00000000,162.91133118,184.42439270
2818080,3.24000000,6.72000000,174.00000000,0.20818588,1.42504108,1.71645713,1.50827122,1866.00000000,125.34365845,137.22479248
2818081,3.24000000,6.78000000,116.00000000,0.20800349,1.45100343,1.74119914,1.53319561,1866.00000000,53.84067154,38.86199951
2818082,3.24000000,6.84000000,97.00000000,0.21152431,1.48980963,1.77171516,1.56019092,1866.00000000,37.77448654,20.17799950
2818083,3.24000000,6.90000000,44.00000000,0.36786211,2.43360472,1.95703113,1.58916903,1866.00000000,11.30101013,3.50999999
2818084,3.24000000,6.96000000,44.00000000,0.34594426,2.23372006,1.96597183,1.62002754,1866.00000000,10.25407314,3.02399993
2818085,3.24000000,7.02000000,48.00000000,0.33437401,2.02186751,1.98703384,1.65265989,1866.00000000,11.86478996,3.92759991
2818086,3.24000000,7.08000000,54.00000000,0.33650231,1.93928158,2.02346516,1.68696296,1866.00000000,15.94542503,6.42959976
2818087,3.24000000,7.14000000,51.00000000,0.34622714,1.90299988,2.06905341,1.72282624,1866.00000000,15.48135281,6.06960011
2883585,3.30000000,4.86000000,8.00000000,0.48704642,2.85205126,2.29204011,1.80499363,1866.00000000,2.16000009,0.73439997
2883586,3.30000000,4.92000000,25.00000000,0.57592720,2.52330446,2.34129834,1.76537120,1866.00000000,5.84218168,2.11319995
2883587,3.30000000,4.98000000,33.00000000,0.58364862,2.57039356,2.31104279,1.72739410,1866.00000000,10.88772869,6.14519978
2883588,3.30000000,5.04000000,29.00000000,0.59969103,2.67834949,2.29087687,1.69118595,1866.00000000,7.14540529,2.89080000
2883589,3.30000000,5.10000000,29.00000000,0.62695807,2.83000946,2.28380513,1.65684712,1866.00000000,6.93462658,2.28600001
2883590,3.30000000,5.16000000,101.00000000,0.25948721,1.57296503,1.88394320,1.62445593,1866.00000000,47.39420319,28.07640076
2883591,3.30000000,5.22000000,96.00000000,0.24774359,1.52802694,1.84182274,1.59407914,1866.00000000,39.74618912,21.28680038
2883592,3.30000000,5.28000000,113.00000000,0.24340492,1.46436477,1.80918002,1.56577504,1866.00000000,45.98936081,24.68880081
2883593,3.30000000,5.34000000,119.00000000,0.25334090,1.58880758,1.79293215,1.53959119,1866.00000000,51.42829895,29.46599960
2883594,3.30000000,5.40000000,85.00000000,0.27457801,1.78147209,1.79012418,1.51554620,1866.00000000,35.63645172,20.91600037
2883602,3.30000000,5.88000000,22.00000000,0.22588988,1.94133937,1.62314379,1.39725399,1866.00000000,5.39248085,1.80719995
2883603,3.30000000,5.94000000,172.00000000,0.18690836,1.43885589,1.57897103,1.39206266,1866.00000000,157.75993347,206.94599915
2883604,3.30000000,6.00000000,168.00000000,0.18677779,1.49559116,1.57596433,1.38918662,1866.00000000,153.40252686,202.34159851
2883605,3.30000000,6.06000000,36.00000000,0.23260257,2.01545477,1.62122691,1.38862443,1866.00000000,17.40259361,12.94559956
2883610,3.30000000,6.36000000,36.00000000,0.32157782,2.00598669,1.73974037,1.41816247,1866.00000000,16.99738693,10.93680000
2883613,3.30000000,6.54000000,98.00000000,0.25971696,1.79664993,1.72053576,1.46081889,1866.00000000,42.52831650,25.53120041
2883614,3.30000000,6.60000000,123.00000000,0.23036945,1.63013422,1.70963061,1.47926116,1866.00000000,64.89385223,54.30599976
2883615,3.30000000,6.66000000,211.00000000,0.21473961,1.49458313,1.71463525,1.49989557,1866.00000000,166.15240479,187.63920593
2883616,3.30000000,6.72000000,176.00000000,0.21138954,1.45765674,1.73410261,1.52271307,1866.00000000,127.48551941,139.41720581
2883617,3.30000000,6.78000000,113.00000000,0.21172801,1.50620961,1.75940192,1.54767394,1866.00000000,57.57031250,47.48400116
2883618,3.30000000,6.84000000,97.00000000,0.21582176,1.54948390,1.79053617,1.57471430,1866.00000000,41.85383224,25.21080017
2883619,3.30000000,6.90000000,44.00000000,0.41281065,2.43360472,2.01654601,1.60373545,1866.00000000,13.09267521,4.64400005
2883620,3.30000000,6.96000000,44.00000000,0.38864309,2.28158069,2.02325130,1.63460815,1866.00000000,12.15535069,4.15799999
2883621,3.30000000,7.02000000,45.00000000,0.37296209,2.04222655,2.04017520,1.66721320,1866.00000000,12.31921482,4.23000002
2883622,3.30000000,7.08000000,49.00000000,0.36780125,1.98436582,2.06924582,1.70144451,1866.00000000,15.01380539,5.88959980
2883623,3.30000000,7.14000000,53.00000000,0.37060010,1.93948209,2.10779285,1.73719275,1866.00000000,19.07857323,8.78040028
2949122,3.36000000,4.92000000,28.00000000,0.51768112,2.49661994,2.29589009,1.77820897,1866.00000000,7.03765202,2.76119995
2949123,3.36000000,4.98000000,29.00000000,0.51819384,2.52571058,2.25858831,1.74039447,1866.00000000,6.81571913,2.78279996
2949124,3.36000000,5.04000000,34.00000000,0.52933729,2.63655353,2.23370266,1.70436549,1866.00000000,9.56793976,4.48920012
2949125,3.36000000,5.10000000,29.00000000,0.55411929,2.83012033,2.22434282,1.67022347,1866.00000000,6.13681936,1.75320005
2949126,3.36000000,5.16000000,89.00000000,0.26985925,1.69773591,1.90790272,1.63804352,1866.00000000,42.07466888,24.59880066
2949127,3.36000000,5.22000000,85.00000000,0.25858065,1.74417830,1.86644948,1.60786879,1866.00000000,37.39366531,20.97719955
2949128,3.36000000,5.28000000,106.00000000,0.24997567,1.51398027,1.82973433,1.57975864,1866.00000000,45.77611542,26.32320023
2949129,3.36000000,5.34000000,111.00000000,0.26544616,1.56154072,1.81922650,1.55378044,1866.00000000,50.16942215,29.87280083
2949130,3.36000000,5.40000000,78.00000000,0.30022508,1.95958555,1.83017683,1.52995169,1866.00000000,35.85922623,22.43880081
2949138,3.36000000,5.88000000,29.00000000,0.21851057,1.74554729,1.63123119,1.41272068,1866.00000000,7.97231340,3.00239992
2949139,3.36000000,5.94000000,165.00000000,0.19505554,1.50450325,1.60263777,1.40758216,1866.00000000,156.38476562,210.60719299
2949140,3.36000000,6.00000000,159.00000000,0.19599560,1.53763390,1.60077703,1.40478146,1866.00000000,151.09088135,205.75079346
2949141,3.36000000,6.06000000,32.00000000,0.22379623,1.85959196,1.62811232,1.40431607,1866.00000000,9.59496212,3.93840003
2949146,3.36000000,6.36000000,35.00000000,0.36361605,2.04142523,1.79775500,1.43413889,1866.00000000,18.44249344,12.90240002
2949147,3.36000000,6.42000000,9.00000000,0.36987162,2.10571647,1.81614709,1.44627547,1866.00000000,1.49004376,0.33480000
2949149,3.36000000,6.54000000,96.00000000,0.27585301,1.85473490,1.75263774,1.47678483,1866.00000000,45.54572296,29.68560028
